hv000,hv001,hv005,hv007,wealth_index
SN7,175.0,715536.0,2017.0,-0.012859522746226426
SN7,175.0,715536.0,2017.0,0.22291411075154421
SN7,175.0,715536.0,2017.0,0.9132602808321366
SN7,175.0,715536.0,2017.0,-0.3158148771780593
SN7,175.0,715536.0,2017.0,1.054235924044529
SN7,175.0,715536.0,2017.0,0.5952768299192888
SN7,175.0,715536.0,2017.0,0.5725168033188397
SN7,175.0,715536.0,2017.0,1.0891349503726353
SN7,175.0,715536.0,2017.0,0.07830917272733533
SN7,175.0,715536.0,2017.0,1.4013685143444201
SN7,175.0,715536.0,2017.0,0.8761190055600622
SN7,175.0,715536.0,2017.0,0.5563935767889878
SN7,175.0,715536.0,2017.0,0.8446277181639771
SN7,175.0,715536.0,2017.0,0.5060804725155772
SN7,176.0,458526.0,2017.0,0.2914011472384615
SN7,176.0,458526.0,2017.0,0.4380936722851106
SN7,176.0,458526.0,2017.0,0.37585839408071414
SN7,176.0,458526.0,2017.0,0.4536462988492654
SN7,176.0,458526.0,2017.0,-0.08228729082364257
SN7,176.0,458526.0,2017.0,-0.10058212689254412
SN7,176.0,458526.0,2017.0,0.35695625020297617
SN7,176.0,458526.0,2017.0,0.3801866103844536
SN7,176.0,458526.0,2017.0,0.13975489905976832
SN7,176.0,458526.0,2017.0,0.48360195707246834
SN7,176.0,458526.0,2017.0,0.27492086312939124
SN7,176.0,458526.0,2017.0,0.3002006901804346
SN7,176.0,458526.0,2017.0,0.4472116765373202
SN7,176.0,458526.0,2017.0,0.5575969536840415
SN7,176.0,458526.0,2017.0,0.16316929663538862
SN7,176.0,458526.0,2017.0,0.12441164942505244
SN7,176.0,458526.0,2017.0,0.1327200581458301
SN7,176.0,458526.0,2017.0,1.0324653574773188
SN7,176.0,458526.0,2017.0,-0.013731672400488462
SN7,176.0,458526.0,2017.0,-0.05212457028029455
SN7,176.0,458526.0,2017.0,0.47508562288604256
SN7,176.0,458526.0,2017.0,0.5274567407061487
SN7,177.0,543340.0,2017.0,1.0382423242574847
SN7,177.0,543340.0,2017.0,0.48960391352912763
SN7,177.0,543340.0,2017.0,-0.3136643991530186
SN7,177.0,543340.0,2017.0,1.9303908455055532
SN7,177.0,543340.0,2017.0,1.1347066915636088
SN7,177.0,543340.0,2017.0,2.6394693444988304
SN7,177.0,543340.0,2017.0,1.7069164786611337
SN7,177.0,543340.0,2017.0,-0.17613149025728467
SN7,177.0,543340.0,2017.0,-0.22540343472129867
SN7,177.0,543340.0,2017.0,0.7298155605748284
SN7,177.0,543340.0,2017.0,0.9984074217107224
SN7,177.0,543340.0,2017.0,0.053340685512619494
SN7,177.0,543340.0,2017.0,1.0465162760891225
SN7,177.0,543340.0,2017.0,1.5996427553488202
SN7,177.0,543340.0,2017.0,1.5342209082552138
SN7,177.0,543340.0,2017.0,0.017003893611571307
SN7,177.0,543340.0,2017.0,0.5379906689411423
SN7,177.0,543340.0,2017.0,0.40549975367427155
SN7,177.0,543340.0,2017.0,0.5876279114513104
SN7,177.0,543340.0,2017.0,1.502725493533944
SN7,177.0,543340.0,2017.0,-0.33037465404583116
SN7,177.0,543340.0,2017.0,-0.11629099210533902
SN7,178.0,723987.0,2017.0,0.5959586187693312
SN7,178.0,723987.0,2017.0,0.39733540972700737
SN7,178.0,723987.0,2017.0,0.16350295961863967
SN7,178.0,723987.0,2017.0,0.9026889315952553
SN7,178.0,723987.0,2017.0,0.5159832306627051
SN7,178.0,723987.0,2017.0,0.778630236399454
SN7,178.0,723987.0,2017.0,0.19027108505827955
SN7,178.0,723987.0,2017.0,0.2693143071130833
SN7,178.0,723987.0,2017.0,-0.18417245209512034
SN7,178.0,723987.0,2017.0,0.9935709716082641
SN7,178.0,723987.0,2017.0,0.6028331720950817
SN7,178.0,723987.0,2017.0,0.37850534013866677
SN7,178.0,723987.0,2017.0,0.9016091311688973
SN7,178.0,723987.0,2017.0,0.711004382180676
SN7,178.0,723987.0,2017.0,0.23914852474933745
SN7,178.0,723987.0,2017.0,0.33654079765345657
SN7,178.0,723987.0,2017.0,0.5610270283477486
SN7,178.0,723987.0,2017.0,0.5558129018720483
SN7,179.0,867109.0,2017.0,-0.6837965932727512
SN7,179.0,867109.0,2017.0,-0.8615763380843768
SN7,179.0,867109.0,2017.0,-1.3782270369964469
SN7,179.0,867109.0,2017.0,-0.8951861555922805
SN7,179.0,867109.0,2017.0,0.04372456712226222
SN7,179.0,867109.0,2017.0,-1.5297683021525972
SN7,179.0,867109.0,2017.0,-0.6889620749923655
SN7,179.0,867109.0,2017.0,-1.5092674559762338
SN7,179.0,867109.0,2017.0,-1.93909206686396
SN7,179.0,867109.0,2017.0,-0.4894456189550532
SN7,179.0,867109.0,2017.0,-1.336128892420125
SN7,179.0,867109.0,2017.0,-1.0507220610830725
SN7,179.0,867109.0,2017.0,-1.2677447293644284
SN7,179.0,867109.0,2017.0,-0.4900498866814029
SN7,179.0,867109.0,2017.0,-1.1886371559972977
SN7,179.0,867109.0,2017.0,-0.9557748005076365
SN7,179.0,867109.0,2017.0,-1.3912877826723624
SN7,179.0,867109.0,2017.0,-1.1837095179524848
SN7,179.0,867109.0,2017.0,-0.4725859518787499
SN7,179.0,867109.0,2017.0,-0.35611224402953895
SN7,179.0,867109.0,2017.0,-1.1329213535564868
SN7,179.0,867109.0,2017.0,-0.7399935262721976
SN7,180.0,1558451.0,2017.0,-0.8563744411198803
SN7,180.0,1558451.0,2017.0,-0.5427822096361553
SN7,180.0,1558451.0,2017.0,-0.6116796754301161
SN7,180.0,1558451.0,2017.0,-1.638492220969204
SN7,180.0,1558451.0,2017.0,-0.3969427894590601
SN7,180.0,1558451.0,2017.0,-1.4633444599314782
SN7,180.0,1558451.0,2017.0,-0.6549044490997586
SN7,180.0,1558451.0,2017.0,-0.7165739421897729
SN7,180.0,1558451.0,2017.0,-0.6152465307094354
SN7,180.0,1558451.0,2017.0,-1.2922117904935058
SN7,180.0,1558451.0,2017.0,-0.6678558146175166
SN7,180.0,1558451.0,2017.0,-0.7940639245751607
SN7,180.0,1558451.0,2017.0,-0.911604678167444
SN7,180.0,1558451.0,2017.0,-0.6614111878076577
SN7,180.0,1558451.0,2017.0,-0.29752860127109554
SN7,180.0,1558451.0,2017.0,-1.1525214683349219
SN7,180.0,1558451.0,2017.0,-1.3826938939551325
SN7,180.0,1558451.0,2017.0,-0.7380737985199078
SN7,180.0,1558451.0,2017.0,-0.47491659134376496
SN7,180.0,1558451.0,2017.0,-0.5945706125840156
SN7,180.0,1558451.0,2017.0,-0.31230006132855775
SN7,181.0,628308.0,2017.0,2.4310259519607573
SN7,181.0,628308.0,2017.0,1.406469591266181
SN7,181.0,628308.0,2017.0,1.13997417107939
SN7,181.0,628308.0,2017.0,1.180706313116109
SN7,181.0,628308.0,2017.0,1.2455139032231186
SN7,181.0,628308.0,2017.0,0.9955163555603902
SN7,181.0,628308.0,2017.0,0.8611152979759955
SN7,181.0,628308.0,2017.0,0.8218082151065983
SN7,181.0,628308.0,2017.0,0.9518976353162908
SN7,181.0,628308.0,2017.0,0.9546794431155735
SN7,181.0,628308.0,2017.0,4.763320147886131
SN7,181.0,628308.0,2017.0,1.441882004987877
SN7,181.0,628308.0,2017.0,1.2587149172227305
SN7,181.0,628308.0,2017.0,1.7744797162218573
SN7,181.0,628308.0,2017.0,1.3687365967561373
SN7,181.0,628308.0,2017.0,2.0534070013575976
SN7,181.0,628308.0,2017.0,1.441176307561488
SN7,181.0,628308.0,2017.0,1.0750742422272133
SN7,181.0,628308.0,2017.0,1.116159113884702
SN7,181.0,628308.0,2017.0,0.8218865381944482
SN7,181.0,628308.0,2017.0,1.1774059208544538
SN7,181.0,628308.0,2017.0,0.5202974246953872
SN7,182.0,2876555.0,2017.0,-1.4286443586312187
SN7,182.0,2876555.0,2017.0,-1.676841439729322
SN7,182.0,2876555.0,2017.0,-1.4344933556502093
SN7,182.0,2876555.0,2017.0,-1.7947739491382408
SN7,182.0,2876555.0,2017.0,-0.25617511088757616
SN7,182.0,2876555.0,2017.0,-0.8723298545139673
SN7,182.0,2876555.0,2017.0,-1.2478857399700256
SN7,182.0,2876555.0,2017.0,-1.5122224777446776
SN7,182.0,2876555.0,2017.0,-1.8167970595538623
SN7,182.0,2876555.0,2017.0,-1.1200975272255822
SN7,182.0,2876555.0,2017.0,-1.9386963052552677
SN7,182.0,2876555.0,2017.0,-1.0660897850506388
SN7,182.0,2876555.0,2017.0,-0.9633673277193909
SN7,182.0,2876555.0,2017.0,-1.3490638759996874
SN7,182.0,2876555.0,2017.0,-0.951163056025836
SN7,182.0,2876555.0,2017.0,-1.2478716212523586
SN7,182.0,2876555.0,2017.0,-2.0396232037368307
SN7,182.0,2876555.0,2017.0,-0.26492303356022845
SN7,182.0,2876555.0,2017.0,-0.44448358582859804
SN7,183.0,295318.0,2017.0,-0.30953138512567746
SN7,183.0,295318.0,2017.0,-0.7022269190936578
SN7,183.0,295318.0,2017.0,38.07066663515801
SN7,183.0,295318.0,2017.0,0.2216303890418529
SN7,183.0,295318.0,2017.0,-1.7781124907633883
SN7,183.0,295318.0,2017.0,-1.2552279701470144
SN7,183.0,295318.0,2017.0,-0.11126132797864996
SN7,183.0,295318.0,2017.0,-0.8956694643922881
SN7,183.0,295318.0,2017.0,-1.1743504177391693
SN7,183.0,295318.0,2017.0,-0.6567878683149726
SN7,183.0,295318.0,2017.0,-0.012984217836272696
SN7,183.0,295318.0,2017.0,-0.5231882255086032
SN7,183.0,295318.0,2017.0,-0.5163875274276044
SN7,183.0,295318.0,2017.0,-0.5586538818498537
SN7,183.0,295318.0,2017.0,-0.741002101721021
SN7,183.0,295318.0,2017.0,-0.971933587017223
SN7,183.0,295318.0,2017.0,-0.5550883246022967
SN7,183.0,295318.0,2017.0,-0.525041131172089
SN7,183.0,295318.0,2017.0,-1.238428630760667
SN7,184.0,350357.0,2017.0,0.6904647101122652
SN7,184.0,350357.0,2017.0,0.8646671513641968
SN7,184.0,350357.0,2017.0,-0.05460732005308463
SN7,184.0,350357.0,2017.0,0.6787028413404254
SN7,184.0,350357.0,2017.0,0.47332282623800587
SN7,184.0,350357.0,2017.0,0.4980831029621325
SN7,184.0,350357.0,2017.0,-0.3975402149600964
SN7,184.0,350357.0,2017.0,-0.5777840208280305
SN7,184.0,350357.0,2017.0,0.6649631172981596
SN7,184.0,350357.0,2017.0,1.2216331117983201
SN7,184.0,350357.0,2017.0,0.2863194469829793
SN7,184.0,350357.0,2017.0,0.59155635351391
SN7,184.0,350357.0,2017.0,0.7411768397623727
SN7,184.0,350357.0,2017.0,0.40206206921553256
SN7,184.0,350357.0,2017.0,0.5914111449641288
SN7,184.0,350357.0,2017.0,0.3900591356364809
SN7,184.0,350357.0,2017.0,0.2833866593568518
SN7,184.0,350357.0,2017.0,0.3358792483137672
SN7,184.0,350357.0,2017.0,0.759300541491086
SN7,184.0,350357.0,2017.0,1.0261881449073769
SN7,184.0,350357.0,2017.0,0.5666379526417041
SN7,184.0,350357.0,2017.0,0.5783952527186644
SN7,185.0,472654.0,2017.0,-1.7570791274434279
SN7,185.0,472654.0,2017.0,-0.47084843939676996
SN7,185.0,472654.0,2017.0,-1.1694112469285967
SN7,185.0,472654.0,2017.0,-0.8554311812564308
SN7,185.0,472654.0,2017.0,-1.1790234391551058
SN7,185.0,472654.0,2017.0,-1.6528959974181197
SN7,185.0,472654.0,2017.0,2.598196937794082
SN7,185.0,472654.0,2017.0,-1.3783534891074196
SN7,185.0,472654.0,2017.0,-1.49663187010255
SN7,185.0,472654.0,2017.0,-0.7762980865081496
SN7,185.0,472654.0,2017.0,-1.8342312306486428
SN7,185.0,472654.0,2017.0,-0.18064993903884524
SN7,185.0,472654.0,2017.0,-0.9506418100785747
SN7,185.0,472654.0,2017.0,-1.9272152264419442
SN7,185.0,472654.0,2017.0,-1.3191138270749951
SN7,185.0,472654.0,2017.0,-1.5642092673412349
SN7,185.0,472654.0,2017.0,-0.7317293349154941
SN7,186.0,1758603.0,2017.0,0.4455789796845337
SN7,186.0,1758603.0,2017.0,-0.20505598833705896
SN7,186.0,1758603.0,2017.0,1.1930941777672381
SN7,186.0,1758603.0,2017.0,0.9098131985690999
SN7,186.0,1758603.0,2017.0,1.0141828817990914
SN7,186.0,1758603.0,2017.0,1.196375258823059
SN7,186.0,1758603.0,2017.0,0.7740335270090402
SN7,186.0,1758603.0,2017.0,0.4992147088380039
SN7,186.0,1758603.0,2017.0,0.7477529901406959
SN7,186.0,1758603.0,2017.0,0.4687008744339402
SN7,186.0,1758603.0,2017.0,1.6051640156515325
SN7,186.0,1758603.0,2017.0,1.815881226883236
SN7,186.0,1758603.0,2017.0,1.6191254436882934
SN7,186.0,1758603.0,2017.0,1.149249885827381
SN7,186.0,1758603.0,2017.0,3.158121870005841
SN7,186.0,1758603.0,2017.0,0.8044839380513298
SN7,186.0,1758603.0,2017.0,1.8578829416782556
SN7,186.0,1758603.0,2017.0,1.4920607539335005
SN7,186.0,1758603.0,2017.0,0.2730533677953672
SN7,186.0,1758603.0,2017.0,1.3817968459454708
SN7,186.0,1758603.0,2017.0,0.5637186328573678
SN7,186.0,1758603.0,2017.0,1.2846518693727422
SN7,187.0,702403.0,2017.0,0.4454594145076777
SN7,187.0,702403.0,2017.0,0.580515031875179
SN7,187.0,702403.0,2017.0,0.138861225491425
SN7,187.0,702403.0,2017.0,0.8086482828695267
SN7,187.0,702403.0,2017.0,0.36385313066157216
SN7,187.0,702403.0,2017.0,0.8935075045552737
SN7,187.0,702403.0,2017.0,0.6686819629496306
SN7,187.0,702403.0,2017.0,1.213836222796315
SN7,187.0,702403.0,2017.0,0.9457077131987991
SN7,187.0,702403.0,2017.0,0.1762791884624827
SN7,187.0,702403.0,2017.0,0.23620265134295296
SN7,187.0,702403.0,2017.0,0.47870644101316506
SN7,187.0,702403.0,2017.0,0.8467644194091172
SN7,187.0,702403.0,2017.0,0.7018737835676647
SN7,187.0,702403.0,2017.0,1.5249980793082685
SN7,187.0,702403.0,2017.0,0.010393309022437985
SN7,187.0,702403.0,2017.0,0.5331123642149739
SN7,187.0,702403.0,2017.0,0.9950050975620914
SN7,187.0,702403.0,2017.0,1.1400897094019506
SN7,187.0,702403.0,2017.0,0.41981550078922886
SN7,187.0,702403.0,2017.0,1.0503351154883984
SN7,188.0,2648753.0,2017.0,-2.023040130675367
SN7,188.0,2648753.0,2017.0,-2.3111866366457905
SN7,188.0,2648753.0,2017.0,-1.5181423787223847
SN7,188.0,2648753.0,2017.0,-2.1893177646691875
SN7,188.0,2648753.0,2017.0,-1.909817028848794
SN7,188.0,2648753.0,2017.0,-0.9868124795950298
SN7,188.0,2648753.0,2017.0,-1.8455502579922674
SN7,188.0,2648753.0,2017.0,-2.047580450860498
SN7,188.0,2648753.0,2017.0,-2.042419516428877
SN7,188.0,2648753.0,2017.0,-1.7480533018319546
SN7,188.0,2648753.0,2017.0,-1.2187457619806052
SN7,188.0,2648753.0,2017.0,-1.8344674290156922
SN7,188.0,2648753.0,2017.0,-1.6282701581057133
SN7,188.0,2648753.0,2017.0,-2.0366378244227765
SN7,188.0,2648753.0,2017.0,-1.1463167006051025
SN7,188.0,2648753.0,2017.0,-1.5370403145006963
SN7,188.0,2648753.0,2017.0,-1.4284986689465538
SN7,188.0,2648753.0,2017.0,-1.8432496419788975
SN7,188.0,2648753.0,2017.0,-1.8586054978360926
SN7,189.0,1098748.0,2017.0,-2.0956881661846314
SN7,189.0,1098748.0,2017.0,-1.2785655402786693
SN7,189.0,1098748.0,2017.0,-1.2597505058259209
SN7,189.0,1098748.0,2017.0,-1.096498521337152
SN7,189.0,1098748.0,2017.0,-1.9054794661217296
SN7,189.0,1098748.0,2017.0,-1.4172424856396408
SN7,189.0,1098748.0,2017.0,-0.9022178466058121
SN7,189.0,1098748.0,2017.0,-1.5394486292684009
SN7,189.0,1098748.0,2017.0,-1.9308221100874885
SN7,189.0,1098748.0,2017.0,-1.9184063067534074
SN7,189.0,1098748.0,2017.0,-1.4414597330277004
SN7,189.0,1098748.0,2017.0,-1.348274713419108
SN7,189.0,1098748.0,2017.0,-1.2526546149638274
SN7,189.0,1098748.0,2017.0,-1.2652076823052658
SN7,189.0,1098748.0,2017.0,-0.6131513802870654
SN7,189.0,1098748.0,2017.0,-2.014311854602681
SN7,189.0,1098748.0,2017.0,-1.3118439541683797
SN7,189.0,1098748.0,2017.0,-1.4209219713944086
SN7,189.0,1098748.0,2017.0,-1.4936207952665206
SN7,189.0,1098748.0,2017.0,-1.0206250827617462
SN7,189.0,1098748.0,2017.0,-0.518937141274359
SN7,189.0,1098748.0,2017.0,-1.6491099481979463
SN7,190.0,982179.0,2017.0,-0.7004655415635502
SN7,190.0,982179.0,2017.0,-1.0448381387963466
SN7,190.0,982179.0,2017.0,-0.837958949795376
SN7,190.0,982179.0,2017.0,-0.8654932988328913
SN7,190.0,982179.0,2017.0,-1.0108027515754159
SN7,190.0,982179.0,2017.0,-0.8000995555389142
SN7,190.0,982179.0,2017.0,-0.7774096170926184
SN7,190.0,982179.0,2017.0,-1.0362275236468041
SN7,190.0,982179.0,2017.0,-1.7291241181104477
SN7,190.0,982179.0,2017.0,-0.5984127882649016
SN7,190.0,982179.0,2017.0,0.23601214047405164
SN7,190.0,982179.0,2017.0,-1.384072217804796
SN7,190.0,982179.0,2017.0,-0.7473865298037803
SN7,190.0,982179.0,2017.0,-1.6358061747195263
SN7,190.0,982179.0,2017.0,-1.178281810118341
SN7,190.0,982179.0,2017.0,-1.4923464915579872
SN7,190.0,982179.0,2017.0,-0.44561909964945956
SN7,190.0,982179.0,2017.0,-1.034321000738796
SN7,190.0,982179.0,2017.0,-0.9880366758198941
SN7,190.0,982179.0,2017.0,-1.0725306701180017
SN7,190.0,982179.0,2017.0,-1.193385293156031
SN7,190.0,982179.0,2017.0,-2.016323926153312
SN7,191.0,471739.0,2017.0,0.6855122599516839
SN7,191.0,471739.0,2017.0,0.6271509323122998
SN7,191.0,471739.0,2017.0,0.7745434786422857
SN7,191.0,471739.0,2017.0,1.3508946426005504
SN7,191.0,471739.0,2017.0,1.0338767014095243
SN7,191.0,471739.0,2017.0,0.2612697540598425
SN7,191.0,471739.0,2017.0,1.1388678283275977
SN7,191.0,471739.0,2017.0,1.1047929242475425
SN7,191.0,471739.0,2017.0,0.9194864128989948
SN7,191.0,471739.0,2017.0,1.0918493199206318
SN7,191.0,471739.0,2017.0,0.811831060570218
SN7,191.0,471739.0,2017.0,0.4401797708906344
SN7,191.0,471739.0,2017.0,0.3472273725398794
SN7,191.0,471739.0,2017.0,0.8581332774574381
SN7,191.0,471739.0,2017.0,0.46672152590951976
SN7,191.0,471739.0,2017.0,0.8934414864655922
SN7,191.0,471739.0,2017.0,1.4252819041372842
SN7,191.0,471739.0,2017.0,1.3988224662679203
SN7,191.0,471739.0,2017.0,1.042596278457095
SN7,191.0,471739.0,2017.0,0.5066412403657012
SN7,192.0,958921.0,2017.0,-1.432633045561659
SN7,192.0,958921.0,2017.0,-0.404388557629882
SN7,192.0,958921.0,2017.0,-0.9976393144377096
SN7,192.0,958921.0,2017.0,-0.31769503313000164
SN7,192.0,958921.0,2017.0,0.4006533036078837
SN7,192.0,958921.0,2017.0,-0.5271793103233421
SN7,192.0,958921.0,2017.0,-0.20306287011638385
SN7,192.0,958921.0,2017.0,-0.612503098439222
SN7,192.0,958921.0,2017.0,-0.17045572541754853
SN7,192.0,958921.0,2017.0,-1.2111613546059214
SN7,192.0,958921.0,2017.0,-0.1946548231620582
SN7,192.0,958921.0,2017.0,-0.299472363191561
SN7,192.0,958921.0,2017.0,-0.01467186257336045
SN7,192.0,958921.0,2017.0,-1.058978320348686
SN7,192.0,958921.0,2017.0,-0.3930021253440782
SN7,192.0,958921.0,2017.0,-0.26768379387103347
SN7,192.0,958921.0,2017.0,-0.7816413752784789
SN7,192.0,958921.0,2017.0,-0.39388317341121765
SN7,192.0,958921.0,2017.0,-0.6009592971915708
SN7,192.0,958921.0,2017.0,-0.9110007705592106
SN7,192.0,958921.0,2017.0,0.40108449216020664
SN7,192.0,958921.0,2017.0,0.13982915260100065
SN7,193.0,608309.0,2017.0,0.6589675259767265
SN7,193.0,608309.0,2017.0,2.493016752740854
SN7,193.0,608309.0,2017.0,0.4643674709315538
SN7,193.0,608309.0,2017.0,1.487505784110801
SN7,193.0,608309.0,2017.0,0.2724180493887938
SN7,193.0,608309.0,2017.0,2.7890283889611696
SN7,193.0,608309.0,2017.0,1.22854349437072
SN7,193.0,608309.0,2017.0,1.2624423818551491
SN7,193.0,608309.0,2017.0,0.864074866492976
SN7,193.0,608309.0,2017.0,4.411454266254661
SN7,193.0,608309.0,2017.0,0.8521973986169059
SN7,193.0,608309.0,2017.0,0.4282570091040648
SN7,193.0,608309.0,2017.0,0.7210798367855312
SN7,193.0,608309.0,2017.0,0.3133436925371119
SN7,193.0,608309.0,2017.0,0.5983236266441236
SN7,193.0,608309.0,2017.0,0.4377801580372801
SN7,193.0,608309.0,2017.0,0.8088502556998965
SN7,193.0,608309.0,2017.0,0.9637431662354533
SN7,193.0,608309.0,2017.0,2.2097430656756116
SN7,193.0,608309.0,2017.0,1.3853003286702865
SN7,193.0,608309.0,2017.0,0.7712880587474259
SN7,193.0,608309.0,2017.0,3.589616301027263
SN7,194.0,1600292.0,2017.0,0.49295864043028104
SN7,194.0,1600292.0,2017.0,3.3503910426832144
SN7,194.0,1600292.0,2017.0,1.0047870228875073
SN7,194.0,1600292.0,2017.0,1.4575079786802272
SN7,194.0,1600292.0,2017.0,1.155466635453382
SN7,194.0,1600292.0,2017.0,1.7547486610059293
SN7,194.0,1600292.0,2017.0,0.9786577456825485
SN7,194.0,1600292.0,2017.0,2.428958198980912
SN7,194.0,1600292.0,2017.0,1.0123910213313383
SN7,194.0,1600292.0,2017.0,1.2541705287140439
SN7,194.0,1600292.0,2017.0,2.557124836419279
SN7,194.0,1600292.0,2017.0,1.009232061357069
SN7,194.0,1600292.0,2017.0,0.8688198021134822
SN7,194.0,1600292.0,2017.0,4.133203464545647
SN7,194.0,1600292.0,2017.0,0.9358329893262596
SN7,194.0,1600292.0,2017.0,1.6570678377864907
SN7,194.0,1600292.0,2017.0,1.2919372183608473
SN7,194.0,1600292.0,2017.0,0.8406155800628123
SN7,194.0,1600292.0,2017.0,1.5449797510045784
SN7,194.0,1600292.0,2017.0,2.8586372161996816
SN7,194.0,1600292.0,2017.0,0.8751799647769268
SN7,194.0,1600292.0,2017.0,1.0475086023269415
SN7,195.0,470441.0,2017.0,-0.7394700644760981
SN7,195.0,470441.0,2017.0,-0.3333151779220618
SN7,195.0,470441.0,2017.0,-0.4421691616738105
SN7,195.0,470441.0,2017.0,-0.6779158196981905
SN7,195.0,470441.0,2017.0,-0.27313197428952
SN7,195.0,470441.0,2017.0,-0.7422946901276145
SN7,195.0,470441.0,2017.0,-1.119941839505394
SN7,195.0,470441.0,2017.0,-0.9236257810158572
SN7,195.0,470441.0,2017.0,-0.6916043220677801
SN7,195.0,470441.0,2017.0,-1.1727718656729016
SN7,195.0,470441.0,2017.0,-1.0928146201205704
SN7,195.0,470441.0,2017.0,-0.6557722415484215
SN7,195.0,470441.0,2017.0,-0.45233498238669856
SN7,195.0,470441.0,2017.0,-0.5043605558537618
SN7,195.0,470441.0,2017.0,-1.2450076515985478
SN7,195.0,470441.0,2017.0,-0.8796135746432929
SN7,195.0,470441.0,2017.0,-0.6195371010146729
SN7,195.0,470441.0,2017.0,-0.9130252974178485
SN7,195.0,470441.0,2017.0,-0.4155974958425825
SN7,195.0,470441.0,2017.0,-1.0513039264617778
SN7,195.0,470441.0,2017.0,-0.6039150241433264
SN7,195.0,470441.0,2017.0,-0.8157511085328023
SN7,196.0,560799.0,2017.0,-0.9843312193011667
SN7,196.0,560799.0,2017.0,-1.1290219434679751
SN7,196.0,560799.0,2017.0,-1.54452374518696
SN7,196.0,560799.0,2017.0,-0.583522987728627
SN7,196.0,560799.0,2017.0,-3.214563493057784
SN7,196.0,560799.0,2017.0,-0.8100901707782836
SN7,196.0,560799.0,2017.0,-0.9057535124300915
SN7,196.0,560799.0,2017.0,-0.9109703019971778
SN7,196.0,560799.0,2017.0,-0.8081752699553107
SN7,196.0,560799.0,2017.0,-1.5415767727096217
SN7,196.0,560799.0,2017.0,-1.999710626365114
SN7,196.0,560799.0,2017.0,-1.5970191623862708
SN7,196.0,560799.0,2017.0,-1.7785876415222552
SN7,196.0,560799.0,2017.0,-1.0636478171433144
SN7,196.0,560799.0,2017.0,-1.7364048774692151
SN7,196.0,560799.0,2017.0,-0.9415359542521039
SN7,196.0,560799.0,2017.0,-1.6348100398478067
SN7,196.0,560799.0,2017.0,-1.8472620500376262
SN7,196.0,560799.0,2017.0,-1.432369287524116
SN7,196.0,560799.0,2017.0,-0.9272287573298573
SN7,196.0,560799.0,2017.0,-0.8982936930061435
SN7,197.0,1527096.0,2017.0,1.6189157358155433
SN7,197.0,1527096.0,2017.0,3.664994744766289
SN7,197.0,1527096.0,2017.0,2.3569538085233064
SN7,197.0,1527096.0,2017.0,2.0951459346875447
SN7,197.0,1527096.0,2017.0,1.7999910526175
SN7,197.0,1527096.0,2017.0,1.1889466834129092
SN7,197.0,1527096.0,2017.0,1.632803856015057
SN7,197.0,1527096.0,2017.0,2.083586233291731
SN7,197.0,1527096.0,2017.0,1.3729788529320113
SN7,197.0,1527096.0,2017.0,2.659302367737715
SN7,197.0,1527096.0,2017.0,1.203137989152743
SN7,197.0,1527096.0,2017.0,1.2688476377512934
SN7,197.0,1527096.0,2017.0,1.9050818370070755
SN7,197.0,1527096.0,2017.0,2.213832496348354
SN7,197.0,1527096.0,2017.0,2.0612216126308223
SN7,197.0,1527096.0,2017.0,1.51510069720677
SN7,197.0,1527096.0,2017.0,2.8270824091762248
SN7,197.0,1527096.0,2017.0,1.7011040917255675
SN7,197.0,1527096.0,2017.0,1.2994056771137796
SN7,197.0,1527096.0,2017.0,2.472987652741088
SN7,197.0,1527096.0,2017.0,1.3968516013628949
SN7,198.0,829855.0,2017.0,3.4710923149583093
SN7,198.0,829855.0,2017.0,1.8702828129119589
SN7,198.0,829855.0,2017.0,1.6509624295779965
SN7,198.0,829855.0,2017.0,7.068129749160386
SN7,198.0,829855.0,2017.0,2.455133168054338
SN7,198.0,829855.0,2017.0,2.186322081690116
SN7,198.0,829855.0,2017.0,4.476794735796768
SN7,198.0,829855.0,2017.0,0.09397800290513181
SN7,198.0,829855.0,2017.0,0.985426956503931
SN7,198.0,829855.0,2017.0,1.3551968602698017
SN7,198.0,829855.0,2017.0,0.9815188626581148
SN7,198.0,829855.0,2017.0,2.4932716612305423
SN7,198.0,829855.0,2017.0,0.8914834434842585
SN7,198.0,829855.0,2017.0,1.4768312545915026
SN7,198.0,829855.0,2017.0,1.4653295609858874
SN7,198.0,829855.0,2017.0,0.3409624215568854
SN7,198.0,829855.0,2017.0,2.1580216645115087
SN7,198.0,829855.0,2017.0,1.8738058181977422
SN7,198.0,829855.0,2017.0,2.5945722021646995
SN7,198.0,829855.0,2017.0,2.5943700759406667
SN7,198.0,829855.0,2017.0,4.178319678585597
SN7,199.0,455880.0,2017.0,-0.05844673243183659
SN7,199.0,455880.0,2017.0,0.5881620324731027
SN7,199.0,455880.0,2017.0,0.017981845681163088
SN7,199.0,455880.0,2017.0,-0.2723085731585231
SN7,199.0,455880.0,2017.0,0.1426701869302585
SN7,199.0,455880.0,2017.0,1.1309115204124556
SN7,199.0,455880.0,2017.0,0.18543538768008683
SN7,199.0,455880.0,2017.0,-0.018913288412030025
SN7,199.0,455880.0,2017.0,0.16498012018167915
SN7,199.0,455880.0,2017.0,0.40770891559992684
SN7,199.0,455880.0,2017.0,-0.05518361615159725
