,hv009,hv014,hv025,hv201,hv201b,hv204,hv205,hv206,hv207,hv208,hv209,hv210,hv211,hv212,hv213,hv214,hv215,hv216,hv217,hv219,hv220,hv221,hv222,hv223,hv225,hv226,hv227,hv228,hv230a,hv230b,hv232,hv232b,hv232y,hv234a,hv237,hv237a,hv237b,hv237c,hv237d,hv237e,hv237f,hv237x,hv237z,hv238a,hv241,hv243a,hv243b,hv243c,hv243d,hv243e,hv244,hv246,hv246a,hv246b,hv246c,hv246d,hv246e,hv246f,hv246h,hv247,hv252,hv259,hv261,hv262,hv263,hml1,hml2,sh101a,sh134a,sh134b,sh134c,sh151aa,sh151ab,sh151ac,sh151ad,sh151ae,sh151ax,sh155a,sh155b,sh161a,sh162a,sh163a,sh161b,sh161c,sh162c,sh161d,sh161e,sh165,sh177a,sh177b,sh177c,sh177d,sh177e,sh177f,sh177g,sh177h,sh177i,sh177j,sh177k,sh177l,sh177x,sh132d,sh132e,sh132h,sh132j,sh132k,sh132l,sh132m,sh132o,sh132p,sh133c,sh133f,sh133g,sh133h,hv001,hv005,wealth_index
4110,-1.0034713968115623,-0.9163635780284165,0,0,0,49,1,1,0,1,1,0,0,0,6,8,11,-0.4560515057537395,4,0,30,1,2,3,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,23,1,1,4,8,0,1,0,-0.579403851456274,0,0,1,1,1,1,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,198.0,1674723.0,58.210755075003064
4111,0.9695837894337291,2.0932794141471085,0,1,0,49,6,1,1,1,1,1,0,0,6,10,9,2.2059871865288296,4,0,36,0,2,3,0,2,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,6,0,1,1,3,7,0,1,0,-0.579403851456274,1,1,2,2,0,0,0,0,0,0,0,0,1,0,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,198.0,1674723.0,22.626903896262867
4112,-0.6746288657706803,-0.9163635780284165,0,0,0,49,1,1,0,1,1,0,0,0,6,8,11,-0.4560515057537395,4,1,28,0,2,3,0,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,8,0,1,1,-0.579403851456274,7,0,1,1,1,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,198.0,1674723.0,33.05200805524266
4113,-0.18136506920935747,-0.31443497959331146,0,2,0,49,6,1,1,1,1,0,1,0,7,10,9,-0.8363427475083922,5,1,30,0,2,3,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,7,0,1,1,-0.579403851456274,1,1,2,2,0,0,0,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,198.0,1674723.0,22.377971871556724
4114,-1.0034713968115623,-0.31443497959331146,0,1,0,49,1,1,0,1,1,0,0,0,6,8,9,-0.8363427475083922,2,0,16,0,2,3,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,8,0,1,1,0.5065593529977082,2,0,2,1,0,1,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,198.0,1674723.0,31.497254411523166
4115,1.7916901170359338,1.4913508157120037,0,0,0,49,5,1,1,1,1,1,0,0,6,10,11,2.2059871865288296,4,0,51,0,2,3,0,2,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,4,0,0,1,0,4,7,0,1,0,-0.579403851456274,0,1,2,2,0,0,0,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,198.0,1674723.0,41.56000631245538
4116,-0.3457863347297984,-0.9163635780284165,0,1,0,49,1,1,0,1,0,0,0,0,7,10,9,-0.8363427475083922,5,1,33,0,7,3,1,9,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,6,14,0,1,0,-0.579403851456274,0,1,2,2,0,0,0,0,0,0,1,3,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,198.0,1674723.0,13.522319594736118
4117,-0.6746288657706803,-0.31443497959331146,0,1,0,49,0,1,1,1,1,0,0,0,6,11,11,-0.8363427475083922,5,0,22,0,3,3,0,3,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,1,1,4,7,0,1,0,-0.579403851456274,0,1,2,2,1,1,1,1,1,0,1,3,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,198.0,1674723.0,53.53711362586904
4118,-1.0034713968115623,-0.9163635780284165,0,1,0,49,1,1,0,1,1,0,0,0,6,10,11,-0.8363427475083922,2,1,30,0,2,3,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,23,1,4,6,14,0,1,0,-0.579403851456274,0,0,2,0,0,0,0,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,198.0,1674723.0,44.3748869378268
4119,0.9695837894337291,2.0932794141471085,0,1,1,49,1,1,0,1,1,0,0,0,6,11,9,1.445404703019524,4,1,49,0,3,3,0,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,4,7,0,1,0,-0.579403851456274,0,1,2,2,1,1,1,1,1,0,1,2,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,198.0,1674723.0,40.6322683029015
4120,1.2984263204746112,1.4913508157120037,0,1,0,49,1,1,1,1,1,0,1,0,7,10,9,-0.07576026399908675,5,1,38,0,2,3,0,2,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,14,0,1,6,0.5065593529977082,0,1,2,2,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,198.0,1674723.0,22.16474025166229
4121,-0.5102076002502394,-0.31443497959331146,0,1,0,49,1,1,0,1,1,1,0,0,6,11,11,-0.07576026399908675,5,0,54,0,3,3,0,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,7,0,1,0,-0.579403851456274,0,0,1,0,1,1,1,1,1,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,198.0,1674723.0,42.999930962606285
4122,-0.8390501312911213,-0.9163635780284165,0,1,0,49,1,1,0,1,1,0,0,0,7,10,11,-0.8363427475083922,4,0,40,0,2,3,0,2,1,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,1,1,4,7,0,1,2,-0.579403851456274,2,1,2,2,0,0,0,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,198.0,1674723.0,31.89689326545148
4123,-0.18136506920935747,-0.31443497959331146,0,1,1,49,1,1,1,1,1,0,0,0,7,11,9,-0.8363427475083922,4,0,44,0,3,3,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,7,0,1,3,0.5065593529977082,2,1,2,2,1,1,1,1,1,0,1,3,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,198.0,1674723.0,38.0355558656156
4124,-1.332313927852444,-0.9163635780284165,0,1,0,49,1,1,1,1,0,0,0,0,8,10,11,-1.216633989263045,1,0,22,0,9,3,0,17,1,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,6,14,0,1,1,-0.579403851456274,3,0,2,2,0,0,0,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0,1674723.0,29.67194571572288
4125,-1.0034713968115623,-0.9163635780284165,0,0,0,49,0,1,1,1,1,0,0,0,6,11,11,0.304530977755566,5,1,62,0,3,3,0,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,23,1,0,4,7,0,1,0,-0.579403851456274,0,0,2,2,1,1,1,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,198.0,1674723.0,54.0132093041984
4126,-0.8390501312911213,-0.9163635780284165,0,0,0,49,1,1,1,1,1,1,0,0,6,10,10,-0.4560515057537395,4,0,48,0,2,3,0,2,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,6,14,0,1,0,-0.579403851456274,0,1,2,2,0,0,0,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,198.0,1674723.0,41.11432102853599
4127,-1.1678926623320032,-0.31443497959331146,0,1,0,49,1,1,1,1,1,0,0,0,7,11,10,-1.216633989263045,1,1,30,0,3,3,1,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,7,0,1,1,-0.579403851456274,3,1,2,2,1,1,1,1,1,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,198.0,1674723.0,41.83419337733068
4128,-1.0034713968115623,-0.31443497959331146,0,2,1,49,1,1,1,0,0,0,0,0,7,10,7,-0.8363427475083922,3,1,50,0,2,3,0,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,3,7,0,1,0,-0.579403851456274,0,0,1,2,0,0,0,0,0,0,0,0,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0,1674723.0,17.88964508213924
4129,-0.8390501312911213,-0.9163635780284165,0,3,0,10,1,1,1,1,0,0,1,0,6,10,9,-0.4560515057537395,2,1,33,0,7,3,0,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,6,14,0,1,3,-0.579403851456274,7,1,2,2,0,0,0,0,0,1,0,0,1,0,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,198.0,1674723.0,18.33336364691526
4130,-0.8390501312911213,-0.9163635780284165,0,2,0,49,2,1,1,1,1,1,0,0,6,10,9,-0.8363427475083922,4,1,25,0,2,3,0,2,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,1,0,6,14,0,1,0,-0.579403851456274,7,1,2,2,0,0,0,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,198.0,1674723.0,39.04144812097144
4131,-1.0034713968115623,-0.9163635780284165,0,13,0,49,1,1,0,1,1,0,0,0,6,10,11,-0.4560515057537395,4,0,50,0,2,3,0,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,23,1,0,6,14,0,1,0,-0.579403851456274,0,0,2,2,1,1,1,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,199.0,1711493.0,64.94051095952933
4132,1.7916901170359338,0.2874936188417936,0,1,0,49,0,1,1,1,1,1,0,0,7,8,9,1.445404703019524,4,0,48,0,2,3,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,4,3,0,1,6,1.5925225574516904,0,1,1,2,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,199.0,1711493.0,26.667574550177715
4133,-1.332313927852444,-0.9163635780284165,0,1,0,49,5,1,0,1,0,0,0,0,6,11,11,-1.216633989263045,1,0,33,0,9,3,1,17,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,6,14,0,1,0,-0.579403851456274,3,0,2,2,1,1,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,199.0,1711493.0,31.71962045610541
4134,0.9695837894337291,-0.31443497959331146,0,1,0,49,1,1,1,1,0,0,1,0,7,10,7,0.304530977755566,4,0,52,0,2,3,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23,0,1,6,14,0,1,0,-0.579403851456274,0,1,2,2,1,1,0,0,1,1,1,5,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,199.0,1711493.0,25.648062315049515
4135,-0.8390501312911213,-0.31443497959331146,0,0,0,49,1,1,0,1,1,0,0,0,6,11,11,-0.8363427475083922,2,1,30,0,3,3,1,3,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,4,7,0,1,2,0.5065593529977082,3,1,1,2,1,1,1,1,1,0,1,3,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,199.0,1711493.0,44.7381743173068
4136,-0.6746288657706803,-0.31443497959331146,0,0,0,49,1,1,0,1,1,0,0,0,6,10,11,-0.8363427475083922,2,0,27,0,2,3,0,2,1,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,21,0,1,0,6,14,0,1,2,0.5065593529977082,2,1,2,1,0,0,0,0,0,0,0,0,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,199.0,1711493.0,31.972425692327604
4137,-0.01694380368891651,-0.9163635780284165,0,1,0,49,1,1,0,1,1,0,1,1,6,10,11,0.6848222195102187,4,1,49,0,7,3,0,9,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,4,0,1,0,6,14,0,1,7,-0.579403851456274,0,1,2,2,0,0,0,0,0,0,0,0,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,199.0,1711493.0,30.037216946123394
4138,-0.5102076002502394,-0.31443497959331146,0,1,0,49,0,1,0,1,1,1,1,0,6,11,11,0.304530977755566,4,0,45,0,3,3,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,4,7,0,1,5,0.5065593529977082,0,1,2,2,1,1,1,0,0,0,1,3,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,199.0,1711493.0,49.79234131929626
4139,-0.6746288657706803,-0.9163635780284165,0,0,0,49,1,1,0,1,1,0,0,0,6,10,11,-0.07576026399908675,4,1,36,0,2,3,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,4,7,0,1,0,-0.579403851456274,3,0,2,0,1,1,0,0,0,0,1,2,1,1,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,199.0,1711493.0,33.077353561163925
4140,-0.8390501312911213,-0.9163635780284165,0,0,0,49,1,1,1,1,0,1,0,0,6,10,11,-0.4560515057537395,4,0,44,0,7,3,0,9,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,4,7,0,1,2,-0.579403851456274,3,1,1,2,1,1,0,0,0,1,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,199.0,1711493.0,32.30565048637488
4141,0.47631999287240634,0.2874936188417936,0,13,0,20,1,1,0,1,1,1,1,0,6,10,11,0.304530977755566,4,0,52,0,7,3,0,9,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,10,0,0,1,0,4,7,0,1,1,-0.579403851456274,0,1,2,2,0,0,0,0,0,0,0,0,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,199.0,1711493.0,25.780824687575766
4142,-0.5102076002502394,-0.31443497959331146,0,0,0,49,1,1,0,1,1,0,0,0,6,10,11,-0.07576026399908675,4,0,46,1,2,3,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,4,0,0,1,0,6,14,0,1,0,-0.579403851456274,2,1,2,2,0,0,0,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,199.0,1711493.0,45.487216619385215
4143,-0.5102076002502394,0.2874936188417936,0,1,0,49,1,1,0,1,0,0,0,1,6,10,11,-1.216633989263045,2,0,26,0,2,3,0,2,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1,3,7,0,1,0,-0.579403851456274,4,1,1,1,0,0,0,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,199.0,1711493.0,31.919129835141895
4144,-1.1678926623320032,-0.9163635780284165,0,0,0,49,1,1,0,1,1,0,0,0,6,10,11,-0.8363427475083922,2,1,19,0,2,3,0,2,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,6,14,0,1,0,-0.579403851456274,4,0,2,2,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,199.0,1711493.0,43.32945499559068
4145,0.8051625239132882,0.2874936188417936,0,0,0,49,1,1,1,1,0,0,1,0,7,8,7,0.6848222195102187,4,0,48,0,2,3,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1,2,8,0,1,3,0.5065593529977082,2,1,1,1,1,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.0,1711493.0,21.66078116831506
4146,0.14747746183152444,0.2874936188417936,0,0,0,49,1,1,1,1,1,0,1,0,6,10,11,-0.07576026399908675,4,0,50,0,2,3,0,2,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,14,0,1,5,0.5065593529977082,0,1,2,2,0,0,0,0,0,0,1,2,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,199.0,1711493.0,27.950435917967678
4147,-0.3457863347297984,-0.9163635780284165,0,1,0,49,5,1,0,1,1,0,0,0,6,10,11,0.304530977755566,4,0,29,0,6,3,0,9,1,2,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,1,4,0,1,0,3,7,0,1,2,-0.579403851456274,1,1,2,0,0,0,0,0,0,0,0,0,1,0,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,199.0,1711493.0,33.054711561303684
4148,-1.0034713968115623,-0.9163635780284165,0,0,0,49,1,1,1,1,1,0,0,0,7,8,7,-1.216633989263045,4,1,36,0,2,3,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,1,0,2,3,0,1,1,-0.579403851456274,7,1,1,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,199.0,1711493.0,33.811859142248835
4149,-0.6746288657706803,0.2874936188417936,0,1,0,49,1,1,0,1,1,0,0,0,6,10,11,-0.07576026399908675,5,1,39,0,2,3,0,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,7,0,1,1,1.5925225574516904,0,0,2,2,1,1,1,1,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200.0,1210687.0,39.43437076508487
4150,0.14747746183152444,0.2874936188417936,0,2,0,49,1,1,1,1,1,0,1,0,9,10,7,-0.8363427475083922,4,0,29,0,2,3,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,6,14,0,1,2,-0.579403851456274,1,1,2,2,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200.0,1210687.0,16.838342069139088
4151,-0.8390501312911213,-0.9163635780284165,0,5,0,49,5,1,1,1,1,0,0,0,7,8,9,-0.8363427475083922,4,1,59,0,7,3,0,9,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,2,4,0,0,0,3,7,0,1,0,-0.579403851456274,1,1,2,2,0,0,0,0,0,0,1,2,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200.0,1210687.0,14.232597728032756
4152,-0.3457863347297984,-0.9163635780284165,0,1,0,49,1,1,1,1,1,0,0,0,6,10,11,-0.4560515057537395,4,0,45,0,2,3,0,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,6,14,0,1,5,-0.579403851456274,0,1,2,2,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,200.0,1210687.0,30.986603824381397
4153,0.14747746183152444,-0.31443497959331146,0,1,0,49,6,1,0,1,1,0,0,0,6,10,9,-0.4560515057537395,5,0,46,0,2,3,1,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,4,5,0,1,0,3,7,0,1,1,-0.579403851456274,1,1,2,2,0,0,0,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200.0,1210687.0,24.222403381558237
4154,-0.3457863347297984,-0.31443497959331146,0,0,0,49,1,1,1,1,0,0,1,0,0,8,9,-0.4560515057537395,5,1,52,0,2,3,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,2,6,0,0,0,0,4,3,0,1,1,0.5065593529977082,0,1,1,2,0,1,0,0,0,0,1,2,1,0,21,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200.0,1210687.0,9.745185307543565
4155,0.47631999287240634,-0.9163635780284165,0,1,0,49,5,1,1,1,1,0,1,0,6,10,11,-0.07576026399908675,4,1,51,0,6,3,0,9,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,2,5,0,0,0,3,7,0,1,0,-0.579403851456274,1,1,2,2,0,0,0,0,0,0,0,0,1,0,21,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,1210687.0,15.746412642151409
4156,-0.01694380368891651,-0.9163635780284165,0,1,0,49,1,1,1,1,1,0,0,0,6,10,10,0.304530977755566,4,1,64,0,2,3,1,2,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,23,0,0,6,14,0,1,0,-0.579403851456274,7,1,2,2,0,0,0,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,200.0,1210687.0,34.29074234191834
4157,0.47631999287240634,-0.31443497959331146,0,1,0,49,1,1,0,1,1,0,1,0,6,11,11,1.0651134612648714,4,1,29,0,3,3,0,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,4,7,0,1,0,-0.579403851456274,0,0,1,2,1,1,1,1,1,0,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,200.0,1210687.0,45.68195335738048
