timestamp,country_year_list,n_total_data,channels_to_use,backbone,pretrained,mlp_layers,dropout,lr,batch_size,freeze_cnn,weight_decay,num_epochs,test_size,random_state,train_loss_progression,test_loss_progression,best_epoch,best_test_loss,model_name
2025-03-18 12:21:23,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",efficientnet_b0,True,[128],0.2,0.001,8,False,0,10,0.2,42,"[0.02868066034584402, 0.014697813639573962, 0.009279281662550763, 0.007242308653647376, 0.0062276400451626735, 0.006203109016380856, 0.005315660876787712, 0.004768227042508459, 0.004406311909589812, 0.004238290294882989]","[0.021625764848692202, 0.008404281579388944, 0.007008030266959721, 0.005722466870141563, 0.0069422961104967035, 0.006202587075948493, 0.006403051778924332, 0.005625459160516734, 0.005262300316522371, 0.005450672647262465]",9,0.0052623003165223,
2025-03-18 12:27:10,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",efficientnet_b0,True,[128],0.2,0.0001,8,False,0,10,0.2,42,"[0.021958980254968192, 0.010496168386922262, 0.007795953365895792, 0.00735339811158793, 0.006658407325081736, 0.006163796850384396, 0.006120994386794133, 0.0053491389835862635, 0.00527768243522009, 0.005099597883576127]","[0.025201313406117816, 0.008872052150736772, 0.010986772574373145, 0.03001971025047685, 0.009950586031677562, 0.0074819342281891785, 0.008701629238203168, 0.009212964860750223, 0.007460318707318893, 0.007984781210352457]",9,0.0074603187073188,
2025-03-18 12:33:15,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",efficientnet_b0,True,[128],0.2,5e-05,8,False,0,10,0.2,42,"[0.041397779803966805, 0.013972068832160156, 0.01146476645475236, 0.010254117782079727, 0.00880715252013407, 0.007970601383805554, 0.008014558593820885, 0.006928878329763903, 0.006594329719022613, 0.006482358719004649]","[0.018473702879038763, 0.016760977012897606, 0.013873648280694859, 0.012936089180910321, 0.011793367655030381, 0.009864454004746764, 0.010005795765223343, 0.011098678738101204, 0.008761035069934468, 0.008232519968843726]",10,0.0082325199688437,
2025-03-18 12:39:13,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",efficientnet_b0,True,"[128, 64]",0.2,0.001,8,False,0,10,0.2,42,"[0.024370787600838693, 0.012038972663962953, 0.007821825460017284, 0.0068075498069906345, 0.006068665083393316, 0.005592861893438847, 0.00496659286572624, 0.004631386394394892, 0.004272418262036604, 0.0035346723396644415]","[0.011791028853839458, 0.007946739678702025, 0.006049359696847734, 0.0063544931446215995, 0.00661774038045264, 0.00635228238812189, 0.005196769259619846, 0.005442532582152913, 0.006878600441920224, 0.005856333627129224]",7,0.0051967692596198,
2025-03-18 12:45:10,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",efficientnet_b0,True,"[128, 64]",0.2,0.0001,8,False,0,10,0.2,42,"[0.04707582994564393, 0.01649664612051761, 0.014141376790042235, 0.011083711128438187, 0.011586347254097601, 0.010162732367203614, 0.010611255674092011, 0.008431459282672851, 0.008294288027230824, 0.00803261417982595]","[0.01907014632736569, 0.014368431017136396, 0.011446062009781599, 0.010557473053349488, 0.010180641257607224, 0.008698209876945215, 0.008283147470219366, 0.009597991718285119, 0.007348356775439053, 0.00669455682292386]",10,0.0066945568229238,
2025-03-18 12:51:10,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",efficientnet_b0,True,"[128, 64]",0.2,5e-05,8,False,0,10,0.2,42,"[0.059741319576713525, 0.01758887488307936, 0.015065633686624955, 0.012326339477342423, 0.011223575109006645, 0.01107187457904916, 0.010461581724687157, 0.00882854280714816, 0.008541756971069028, 0.007851081313652412]","[0.02115080519509849, 0.014034338768071202, 0.011215379649300628, 0.010408492380085944, 0.0087569578057294, 0.009836041750803368, 0.008250943343363591, 0.00794961842805592, 0.00872826962662277, 0.007447616030364784]",10,0.0074476160303647,
2025-03-18 12:57:26,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",efficientnet_b0,True,"[256, 128, 64]",0.2,0.001,8,False,0,10,0.2,42,"[0.034505141432457996, 0.016081739594794323, 0.010420790553162588, 0.008012659116604618, 0.006887831390078101, 0.0064209634150926755, 0.006702899653464556, 0.006073667468594509, 0.00546140314784841, 0.005181067685866467]","[0.011015298970933281, 0.0118117239465242, 0.0067151493684791804, 0.004743292604559171, 0.006101185699174208, 0.005355983357459529, 0.0070498794692554585, 0.006387774846447048, 0.005005942709716176, 0.00537564297582009]",4,0.0047432926045591,
2025-03-18 13:03:41,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",efficientnet_b0,True,"[256, 128, 64]",0.2,0.0001,8,False,0,10,0.2,42,"[0.06602501257139946, 0.018947156473437202, 0.016569085632424766, 0.014004902157793257, 0.013782184038346058, 0.011069064562983602, 0.011268824037756319, 0.010303244644027447, 0.009193083651311626, 0.009844869932281636]","[0.01857882122328477, 0.011526861089045432, 0.012211509055888919, 0.01023580453622697, 0.011814434164718016, 0.008936253279002744, 0.009752360846736093, 0.010715970696547806, 0.009004998781871217, 0.006924621354260329]",10,0.0069246213542603,
2025-03-18 13:09:56,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",efficientnet_b0,True,"[256, 128, 64]",0.2,5e-05,8,False,0,10,0.2,42,"[0.09913833592887794, 0.018782595543312693, 0.016993092171952266, 0.014260048113293318, 0.012954749366285923, 0.013555497580390668, 0.010800200096705806, 0.010433285338717086, 0.01019615536712319, 0.009990316082801775]","[0.02170896866539521, 0.014648216630596279, 0.012208076249530067, 0.011458090506494045, 0.01091636120995034, 0.010275869970835412, 0.009239804527875203, 0.008648444286811708, 0.009896036466833815, 0.00821950140673278]",10,0.0082195014067327,
2025-03-18 13:24:11,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",convnext_tiny,True,[128],0.2,0.001,8,False,0,10,0.2,42,"[0.028604907044601217, 0.013687867072419585, 0.013524417728881969, 0.014438275414928098, 0.013955841771823085, 0.01219898577013584, 0.010939810331910849, 0.00894971317045878, 0.011018376974127839, 0.011217686553947]","[0.010939691181002712, 0.009872184892588141, 0.010294337576227401, 0.01178453711848428, 0.011591089166589637, 0.009069556992417618, 0.008382026154770334, 0.00599557525172496, 0.009311180252498432, 0.017291234187615006]",8,0.0059955752517249,
2025-03-18 13:38:33,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",convnext_tiny,True,[128],0.2,0.0001,8,False,0,10,0.2,42,"[0.017913015125859008, 0.010545530706365531, 0.008495296348130035, 0.007617598221959355, 0.007848833868210421, 0.006727421311574561, 0.006637490035913815, 0.006830118963425265, 0.006610694287397037, 0.006305163105619009]","[0.012592894094648645, 0.005900053206636612, 0.005538856728808649, 0.00586895540064729, 0.005635119971138106, 0.005168190653394185, 0.005629616115353445, 0.004552973291850579, 0.005333445236476055, 0.005605243662469533]",8,0.0045529732918505,
2025-03-18 13:53:19,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",convnext_tiny,True,[128],0.2,5e-05,8,False,0,10,0.2,42,"[0.01753368707913383, 0.008975879070740716, 0.007968853078956638, 0.007522343994753661, 0.0060869466313204475, 0.0056112976744771, 0.005609312230529629, 0.00496666052739928, 0.004695567092640656, 0.0044177733868726084]","[0.0076361155491878295, 0.005884585526785744, 0.006850505577845138, 0.006432111861545648, 0.006361014084584678, 0.004835037121882857, 0.004509136904336845, 0.004841918000645602, 0.004781475888370578, 0.004876862742256985]",7,0.0045091369043368,
2025-03-18 14:06:22,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",convnext_tiny,True,"[128, 64]",0.2,0.001,8,False,0,10,0.2,42,"[0.0211277092450133, 0.013498831843243582, 0.012103735677306061, 0.012687781299943121, 0.011311925587322667, 0.011633892035303272, 0.010643620259850939, 0.010766425796688716, 0.010620412126914641, 0.010465052842258293]","[0.01858130487988689, 0.010465908885947358, 0.009652678646258454, 0.011070754636190276, 0.00968933186785721, 0.011518828508291227, 0.009318215967114293, 0.009343915292298171, 0.009471966857229596, 0.010220381340929377]",7,0.0093182159671142,
2025-03-18 14:19:19,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",convnext_tiny,True,"[128, 64]",0.2,0.0001,8,False,0,10,0.2,42,"[0.027292183393212124, 0.014580131815659387, 0.013690091507666022, 0.01201179411227458, 0.010861836458234308, 0.010843792646496653, 0.009447948056682249, 0.008863443110103363, 0.008991857507553335, 0.008679212608905596]","[0.007699592462949344, 0.006168383788734452, 0.005515004303167338, 0.005604769958099767, 0.005749097236418235, 0.0061527568318728194, 0.007050530178778207, 0.00822096874019993, 0.010791018890189146, 0.005057469538565892]",10,0.0050574695385658,
2025-03-18 14:32:10,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",convnext_tiny,True,"[128, 64]",0.2,5e-05,8,False,0,10,0.2,42,"[0.0385841590935521, 0.018539452359567735, 0.0157419437664413, 0.014686486372619729, 0.013198972806752285, 0.013091353583802407, 0.012557316360838502, 0.01223415399718786, 0.0112843506368939, 0.010686976480010515]","[0.008959803174235928, 0.008521113822709269, 0.007397388365230898, 0.006435687591168863, 0.005946238208979146, 0.005071358094964899, 0.007517143493212426, 0.004992828221380043, 0.005906896168755284, 0.0069844519246870015]",8,0.00499282822138,
2025-03-18 14:44:19,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",convnext_tiny,True,"[256, 128, 64]",0.2,0.001,8,False,0,10,0.2,42,"[0.027902907756305186, 0.01780880401346171, 0.015950918206335787, 0.014965204365342577, 0.01378118178641824, 0.012413985908867043, 0.012777972074277768, 0.012325515213344141, 0.011265166914177553, 0.011323117612747945]","[0.014462680166670636, 0.010806626244100616, 0.009358100864146627, 0.011129763331820272, 0.014429313255779778, 0.009862273424140998, 0.009582065824252455, 0.009317040214064851, 0.009319842577592205, 0.009856035328233865]",8,0.0093170402140648,
2025-03-18 14:56:19,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",convnext_tiny,True,"[256, 128, 64]",0.2,0.0001,8,False,0,10,0.2,42,"[0.03213889818011879, 0.02041137833670478, 0.017215674649053644, 0.015442610544230894, 0.012681929984730538, 0.011556172876610099, 0.010873833079343644, 0.011046721698350716, 0.009739724198512942, 0.00957591642808413]","[0.009495516669060757, 0.01098685920822309, 0.00934034725651145, 0.007436743513472489, 0.006166779335393612, 0.013337838352282546, 0.011323260810615412, 0.011443838852443803, 0.011357448897811014, 0.00845324620604515]",5,0.0061667793353936,
2025-03-18 15:08:19,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",convnext_tiny,True,"[256, 128, 64]",0.2,5e-05,8,False,0,10,0.2,42,"[0.04791344083567089, 0.02082423680662134, 0.018242605255098545, 0.015867603081060905, 0.013883203557022264, 0.01286086857527773, 0.014000054288690335, 0.013562378966223414, 0.012167450529740793, 0.011290260721172127]","[0.009175874504830633, 0.008998596151150874, 0.00738782666401187, 0.006556803332780724, 0.00717505629160511, 0.005149574210144468, 0.008754419218470802, 0.005130893137278174, 0.0056448600936069415, 0.007551012352220158]",8,0.0051308931372781,
2025-03-18 15:14:32,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet18,True,"[128, 64]",0.1,0.0001,4,False,0,10,0.2,42,"[0.01708071325257177, 0.010407749661375011, 0.009989717553878882, 0.007541401398849073, 0.00723874119706626, 0.007057811034229697, 0.006620713717317226, 0.005815780199694264, 0.00523090758420762, 0.005151043718280358]","[0.009624439131802142, 0.010139384852555482, 0.013077666119449953, 0.008101065574363074, 0.005962009651155503, 0.0069870720148336755, 0.006406318730806737, 0.006808670002223451, 0.00892983245708521, 0.016353375090758748]",5,0.0059620096511555,
2025-03-18 15:18:23,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet18,True,"[128, 64]",0.1,0.0001,8,False,0,10,0.2,42,"[0.02322813672161548, 0.011162691817523163, 0.010405677137461222, 0.007972875796258449, 0.007022574251500245, 0.006495099246641186, 0.005873652840050581, 0.005302449974240126, 0.005494755961732051, 0.004844860192910533]","[0.013847037649421549, 0.00811397243263339, 0.012042629449113981, 0.005942930710682673, 0.005845861130658148, 0.005966023086750908, 0.005745154548325201, 0.0054899121638137234, 0.005821539403578795, 0.005084656946944879]",10,0.0050846569469448,
2025-03-18 15:22:23,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet18,True,"[128, 64]",0.1,0.0001,16,False,0,10,0.2,42,"[0.041893984756876376, 0.010233664100067081, 0.008911421614759994, 0.007117285356621876, 0.006979465748784002, 0.006473927184608635, 0.00511216818502991, 0.00537619718359174, 0.0041536503789128265, 0.004592660713993083]","[0.006239154369139404, 0.005790515976554867, 0.00835173494015723, 0.0072814661995577274, 0.005120880470903062, 0.004936673004291395, 0.005679729064481694, 0.0045727858208675885, 0.004782009831587992, 0.005327471379023879]",8,0.0045727858208675,
2025-03-18 15:28:51,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet18,True,"[128, 64]",0.2,0.0001,4,False,0,10,0.2,42,"[0.01854980429438613, 0.01123575113069649, 0.010957641141254141, 0.009078789540190058, 0.00868913319944317, 0.007769660073741574, 0.007269943265459788, 0.006814704072731329, 0.0064240258125039945, 0.005686751469343065]","[0.009534989159168509, 0.005702656182810601, 0.008711019046118122, 0.01287130998801996, 0.007173407980529314, 0.008156181100900146, 0.011220138731113733, 0.009205901366311, 0.008572125298739063, 0.006687827388332017]",2,0.0057026561828106,
2025-03-18 15:35:01,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet18,True,"[128, 64]",0.2,0.0001,8,False,0,10,0.2,42,"[0.025961890767946423, 0.016525923514686455, 0.014646936355976858, 0.011879142827276036, 0.009894512341331655, 0.009273551251286658, 0.008955160336934517, 0.008731539460403897, 0.007850402016540832, 0.007536232199902846]","[0.00904375448155759, 0.0072662686692800986, 0.010600168848716056, 0.005433999259136061, 0.005203612531021015, 0.005526227463008975, 0.009446701146106221, 0.009241011925041676, 0.006151864607470916, 0.006062170633100974]",5,0.005203612531021,
2025-03-18 15:40:13,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet18,True,"[128, 64]",0.2,0.0001,16,False,0,10,0.2,42,"[0.040717950710487144, 0.016321978831193715, 0.01382504478967357, 0.011671980244986644, 0.011468836717377199, 0.009869283859000027, 0.009265356257592684, 0.008989012535557011, 0.008401826383528587, 0.008064681495252614]","[0.008546726792049942, 0.00865091473114357, 0.007945057428650447, 0.00655171120845115, 0.006626065257491905, 0.006537916819884706, 0.010069474508402064, 0.00604341245159062, 0.007399399160171178, 0.005399128783549836]",10,0.0053991287835498,
2025-03-18 15:46:11,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet18,True,"[128, 64]",0.3,0.0001,4,False,0,10,0.2,42,"[0.01977535859490179, 0.01586509660587028, 0.013059365349630259, 0.012562450959355893, 0.011824177444594798, 0.009790659643748827, 0.009995226590963795, 0.009614302942944934, 0.00887905216001183, 0.008491605875804742]","[0.008106214128983722, 0.009176039706860015, 0.010531529677778121, 0.007944122917686047, 0.010285655677721682, 0.0063646058517216305, 0.00800009896898809, 0.006081812217511904, 0.008281090591318294, 0.018989781897737465]",8,0.0060818122175119,
2025-03-18 15:52:18,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet18,True,"[128, 64]",0.3,0.0001,8,False,0,10,0.2,42,"[0.03398952471423093, 0.021187544010022534, 0.018154341231370084, 0.017462590035642975, 0.014540512321917253, 0.013420264288852705, 0.011311710853930389, 0.012647663974246688, 0.011986916437396937, 0.011094707282364507]","[0.009655727490560333, 0.006928766928196176, 0.006358127036729633, 0.012154798012977438, 0.015072778478932024, 0.005679149566385061, 0.00973011757622459, 0.006924774344843715, 0.009107653204518468, 0.011254634496185984]",6,0.005679149566385,
2025-03-18 15:57:29,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet18,True,"[128, 64]",0.3,0.0001,16,False,0,10,0.2,42,"[0.04631402885245386, 0.018846529506355802, 0.015983598073509252, 0.013856323280972298, 0.012563072841301143, 0.011821673665996468, 0.012092574727590953, 0.010905084349911347, 0.011196146323998398, 0.009738947621712062]","[0.0073181303502963995, 0.008634963712251899, 0.0083495564897781, 0.007504799514452913, 0.010683012194931507, 0.010054152528407858, 0.0072653405646334835, 0.00615636617946091, 0.009762932991247569, 0.006052152858352039]",10,0.006052152858352,
2025-03-18 16:06:29,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet50,True,"[128, 64]",0.1,0.0001,4,False,0,10,0.2,42,"[0.01653612864586725, 0.010103191002097991, 0.00921008488333079, 0.008252266199092998, 0.007120084794995454, 0.007520238847458718, 0.006873033074096333, 0.005917127920552941, 0.005904642165155437, 0.004781449070335235]","[0.0215871018277648, 0.010715199877688689, 0.006486748293938755, 0.06919836744825954, 0.006919446436917659, 0.015673096283033157, 0.014007752017576747, 0.06205975835354054, 0.028724363259623634, 0.050236556955279586]",3,0.0064867482939387,
2025-03-18 16:15:05,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet50,True,"[128, 64]",0.1,0.0001,8,False,0,10,0.2,42,"[0.015234799339288027, 0.008031640795416364, 0.007017226608591938, 0.00690198416917402, 0.005493441991786533, 0.004809826797213858, 0.004816177831179349, 0.004744544220983843, 0.004472770118894421, 0.003959304870706852]","[0.010236751903265492, 0.00543865194168887, 0.009135365819753105, 0.006450985266423937, 0.005931721597131508, 0.0054758234112871, 0.005854464414070791, 0.012261760483648795, 0.00594100266792325, 0.006138567946531546]",2,0.0054386519416888,
2025-03-18 16:23:35,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet50,True,"[128, 64]",0.1,0.0001,16,False,0,10,0.2,42,"[0.02502884715447359, 0.008550632446482081, 0.007137153045248206, 0.006662794304402354, 0.005383748688221535, 0.005268770306606159, 0.004927665070047446, 0.004690730802401483, 0.0047539237582029025, 0.005008688252245154]","[0.008446256282614239, 0.006624516481950657, 0.005933122115154097, 0.00496068228480976, 0.0053235795001374256, 0.004361277109067609, 0.006353735409454623, 0.005554632012690626, 0.005418132087076778, 0.009019620355163047]",6,0.0043612771090676,
2025-03-18 16:33:00,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet50,True,"[128, 64]",0.2,0.0001,4,False,0,10,0.2,42,"[0.022135694736449447, 0.012664424991844413, 0.011060982386616415, 0.010702102045445904, 0.010079829333019312, 0.009440329128541227, 0.008116436809645182, 0.007054752198202431, 0.007645372003556238, 0.007238030061125755]","[0.028013047779590558, 0.008489208845004662, 0.010975377597679286, 0.007455849377594805, 0.015605284387607183, 0.03776767895098275, 0.007177684033018495, 0.0169709859878075, 0.014592897838481994, 0.0054778948229904385]",10,0.0054778948229904,
2025-03-18 16:41:39,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet50,True,"[128, 64]",0.2,0.0001,8,False,0,10,0.2,42,"[0.018731141187877297, 0.01413900236485996, 0.013998580638702228, 0.01119813726100827, 0.01075926447095715, 0.008749959279269538, 0.008892820266327846, 0.00942924065846149, 0.008124318268045643, 0.008297718027345488]","[0.005989155050978732, 0.009744546087736736, 0.011331633956574681, 0.009182291133190268, 0.009070188849608399, 0.009136982345536573, 0.012607075496396022, 0.013974877630374324, 0.010540549664188232, 0.010427265323754122]",1,0.0059891550509787,
2025-03-18 16:49:58,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet50,True,"[128, 64]",0.2,0.0001,16,False,0,10,0.2,42,"[0.04266189763966565, 0.015532937813027997, 0.014472379427507658, 0.014115673693541055, 0.012583378183646738, 0.010635995969315555, 0.01042493588386852, 0.009878104124392304, 0.009065591434243127, 0.009726915357059964]","[0.006294571808469829, 0.009728510412318049, 0.00913489665558089, 0.009340056315509241, 0.005283167919338639, 0.007227623640601315, 0.005463946721891859, 0.006457042421645193, 0.005025589928976191, 0.013384435228558618]",9,0.0050255899289761,
2025-03-18 16:59:27,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet50,True,"[128, 64]",0.3,0.0001,4,False,0,10,0.2,42,"[0.01778355421820464, 0.013642711092654842, 0.01154714982073197, 0.011364475281682806, 0.010234751413406578, 0.009187861489105935, 0.008339389693644767, 0.00852170931218871, 0.007357260175528022, 0.0071405466198994644]","[0.013268670375604849, 0.00997155671331114, 0.00930339058013216, 0.010649242129093453, 0.010504891161560151, 0.03298699461903645, 0.08716498963611284, 0.018182517489793697, 0.015112626988574542, 0.14177853744298935]",3,0.0093033905801321,
2025-03-18 17:08:05,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet50,True,"[128, 64]",0.3,0.0001,8,False,0,10,0.2,42,"[0.019659939038384464, 0.013943774523822783, 0.011753235073220507, 0.009948860974024946, 0.009841922785494929, 0.008703830984429778, 0.008505577954385325, 0.0073577561180725275, 0.007104850567389871, 0.006991389615757165]","[0.008393050668371925, 0.0067341069468477765, 0.007275674304466194, 0.006764586431099407, 0.007647760434826808, 0.00713148239110388, 0.007950259129336076, 0.00914105810850525, 0.012594647093940137, 0.010310065258405547]",2,0.0067341069468477,
2025-03-18 17:16:24,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",resnet50,True,"[128, 64]",0.3,0.0001,16,False,0,10,0.2,42,"[0.03281357850983878, 0.018162625796535863, 0.016429646522085242, 0.01592890577756356, 0.01621473620985156, 0.012874489556127619, 0.012815455328150887, 0.011074598083081089, 0.01086910341596492, 0.009840642356218022]","[0.009536297004947911, 0.006879855065481432, 0.005463286817296228, 0.005818598351177217, 0.006502186170598464, 0.005510563246294189, 0.009820318169224618, 0.005256605682088368, 0.007590588446317324, 0.009743159817559506]",8,0.0052566056820883,
2025-03-18 17:23:05,"['sg2019', 'sg2023']",1338,"['sentinel_rgb', 'sentinel_ndvi', 'sentinel_built_up', 'sentinel_nir', 'sentinel_swir1', 'sentinel_swir2', 'viirs_nightlights', 'viirs_gradient']",efficientnet_b0,True,"[128, 64]",0.1,0.0001,4,False,0,10,0.2,42,"[0.02325260059246532, 0.010952262120173426, 0.00956319166776054, 0.008615393209038303, 0.008183306998956218, 0.006909046319713729, 0.006623939348756832, 0.0068759563339821925, 0.005974731052503269, 0.00550779561891882]","[0.6263607099596689, 0.019218877814501635, 0.010599186445878291, 297.1919150150923, 21.09083532684295, 0.10814086755098247, 3.521486520162113, 0.35315058477819766, 0.008022833751069743, 0.4173112585793124]",9,0.0080228337510697,
