hv000,hv001,hv005,wealth_index
SN7,49.0,1903630.0,0.10719123182323423
SN7,49.0,1903630.0,-0.5861397876717466
SN7,49.0,1903630.0,0.012646646159081102
SN7,49.0,1903630.0,-0.12230463814392274
SN7,49.0,1903630.0,0.054764062430071196
SN7,50.0,1942144.0,-0.12688475354330053
SN7,50.0,1942144.0,-0.1160443283790207
SN7,50.0,1942144.0,-0.45981406256797347
SN7,50.0,1942144.0,-0.693345071987323
SN7,50.0,1942144.0,-0.4808413057108256
SN7,50.0,1942144.0,-0.674334124644594
SN7,50.0,1942144.0,-0.5485702680742681
SN7,50.0,1942144.0,-0.28991295730649264
SN7,50.0,1942144.0,0.7530279890950541
SN7,50.0,1942144.0,-0.07627555856092436
SN7,50.0,1942144.0,-0.2962958789129182
SN7,50.0,1942144.0,-0.6185065098208362
SN7,50.0,1942144.0,-0.2685973672103576
SN7,50.0,1942144.0,-0.23873790823967983
SN7,50.0,1942144.0,-0.3866219674471902
SN7,50.0,1942144.0,-1.001169200408416
SN7,50.0,1942144.0,0.39597036188775653
SN7,50.0,1942144.0,0.2985608079736472
SN7,50.0,1942144.0,-0.7383118998424355
SN7,50.0,1942144.0,0.07150989381859156
SN7,50.0,1942144.0,0.04789494925776201
SN7,50.0,1942144.0,-0.0177436992021753
SN7,51.0,866317.0,0.3572245207689957
SN7,51.0,866317.0,0.2820464168339975
SN7,51.0,866317.0,-0.18128552301159606
SN7,51.0,866317.0,-0.7959222044697515
SN7,51.0,866317.0,0.07675831074042841
SN7,51.0,866317.0,0.10756320610138377
SN7,51.0,866317.0,0.7852453988519352
SN7,51.0,866317.0,0.4255150673620187
SN7,51.0,866317.0,0.7468037468956018
SN7,51.0,866317.0,0.7581905490195121
SN7,51.0,866317.0,-0.008659024898484196
SN7,51.0,866317.0,0.00588852693947107
SN7,51.0,866317.0,-0.3732650484112317
SN7,51.0,866317.0,0.028922337290755606
SN7,51.0,866317.0,0.954986161897609
SN7,51.0,866317.0,0.11656085798127709
SN7,51.0,866317.0,-0.456258712058322
SN7,51.0,866317.0,-0.4742524441428066
SN7,51.0,866317.0,-0.09793630975395834
SN7,51.0,866317.0,-0.09925913594002135
SN7,51.0,866317.0,0.02112002801934399
SN7,51.0,866317.0,0.23786928546941558
SN7,52.0,1027019.0,-0.650144698446782
SN7,52.0,1027019.0,0.3543110598456225
SN7,52.0,1027019.0,0.0372095997134169
SN7,52.0,1027019.0,-1.096966466307724
SN7,52.0,1027019.0,0.23264913177205845
SN7,52.0,1027019.0,0.1505873171422048
SN7,52.0,1027019.0,-0.1462157762795389
SN7,52.0,1027019.0,-0.24803778893546288
SN7,52.0,1027019.0,0.45254644786396664
SN7,52.0,1027019.0,-0.27509355471008623
SN7,52.0,1027019.0,-0.15434189558328476
SN7,52.0,1027019.0,0.01533327913851111
SN7,52.0,1027019.0,1.0391862036624606
SN7,52.0,1027019.0,-0.789583471462754
SN7,52.0,1027019.0,0.7119832846078823
SN7,52.0,1027019.0,0.6716523783612987
SN7,52.0,1027019.0,-0.05717045199806201
SN7,52.0,1027019.0,-0.1530719086111638
SN7,52.0,1027019.0,0.24871531800983634
SN7,52.0,1027019.0,-0.7805778135132102
SN7,52.0,1027019.0,-0.0009232669692211242
SN7,53.0,798828.0,-0.39808735049170946
SN7,53.0,798828.0,-0.6453921620830707
SN7,53.0,798828.0,0.8547664734509229
SN7,53.0,798828.0,-0.5483180775491442
SN7,53.0,798828.0,-0.7926775759433747
SN7,53.0,798828.0,1.4191829255248272
SN7,53.0,798828.0,0.038057147064757595
SN7,53.0,798828.0,0.5027219821975458
SN7,53.0,798828.0,0.3206097691442107
SN7,53.0,798828.0,0.28594808063543775
SN7,53.0,798828.0,0.1278045383099296
SN7,53.0,798828.0,-0.29689138533955656
SN7,53.0,798828.0,-0.39375073545806744
SN7,53.0,798828.0,0.15334055003543584
SN7,53.0,798828.0,-0.7813976140988778
SN7,53.0,798828.0,0.7508096757380879
SN7,53.0,798828.0,0.904756088163768
SN7,53.0,798828.0,1.1339504342840345
SN7,53.0,798828.0,-0.27064159111000374
SN7,53.0,798828.0,-0.7030742597570561
SN7,54.0,864357.0,-0.11012809262784348
SN7,54.0,864357.0,1.5460215137170659
SN7,54.0,864357.0,0.29892857915579496
SN7,54.0,864357.0,1.2638333896562646
SN7,54.0,864357.0,1.7972294545719674
SN7,54.0,864357.0,-0.19705569741234044
SN7,54.0,864357.0,1.077397911705191
SN7,54.0,864357.0,0.7739906925701012
SN7,54.0,864357.0,-0.4577625197203809
SN7,54.0,864357.0,4.208923534980018
SN7,54.0,864357.0,-0.13451098344939263
SN7,54.0,864357.0,0.5977068782691071
SN7,54.0,864357.0,1.2329977837500699
SN7,54.0,864357.0,0.47971018894808254
SN7,54.0,864357.0,-0.3224752562833546
SN7,54.0,864357.0,1.9601084108884257
SN7,54.0,864357.0,2.028862201410652
SN7,54.0,864357.0,4.265574521825052
SN7,54.0,864357.0,-0.8595481762454112
SN7,54.0,864357.0,0.563786352253484
SN7,54.0,864357.0,-0.5404036930856806
SN7,54.0,864357.0,4.055586707502078
SN7,55.0,1215983.0,0.10530423964852581
SN7,55.0,1215983.0,0.25569163860889726
SN7,55.0,1215983.0,1.05704016272753
SN7,55.0,1215983.0,0.7916994276528557
SN7,55.0,1215983.0,0.9078981591549776
SN7,55.0,1215983.0,0.335249378148316
SN7,55.0,1215983.0,1.4611206262747067
SN7,55.0,1215983.0,0.2521143333033685
SN7,55.0,1215983.0,-0.4533917040368036
SN7,55.0,1215983.0,0.25851050281630006
SN7,55.0,1215983.0,-0.22886748619685438
SN7,55.0,1215983.0,1.1990694861523012
SN7,55.0,1215983.0,0.8832031506419447
SN7,55.0,1215983.0,1.3332193689541605
SN7,55.0,1215983.0,0.5878216753428901
SN7,55.0,1215983.0,0.5842833634748066
SN7,55.0,1215983.0,0.8493275652079851
SN7,55.0,1215983.0,1.148105186685918
SN7,55.0,1215983.0,0.03762387525451242
SN7,55.0,1215983.0,0.4645412845600375
SN7,55.0,1215983.0,1.4746974801541888
SN7,55.0,1215983.0,-0.705541400422867
SN7,56.0,1059420.0,-0.1463246366475926
SN7,56.0,1059420.0,-0.6042371592074361
SN7,56.0,1059420.0,0.06560422697942948
SN7,56.0,1059420.0,0.1592101320623265
SN7,56.0,1059420.0,0.8743890915336117
SN7,56.0,1059420.0,0.7278310034026813
SN7,56.0,1059420.0,-0.6439017844761062
SN7,56.0,1059420.0,0.5293249446770454
SN7,56.0,1059420.0,0.4291393980604062
SN7,56.0,1059420.0,0.43191819678138527
SN7,56.0,1059420.0,2.899103527154952
SN7,56.0,1059420.0,0.7841122206400898
SN7,56.0,1059420.0,0.20437985969890288
SN7,56.0,1059420.0,3.3068526474064144
SN7,56.0,1059420.0,0.7965730113381603
SN7,56.0,1059420.0,2.9466967593982805
SN7,56.0,1059420.0,-1.2130655900179215
SN7,56.0,1059420.0,0.3186275859125812
SN7,56.0,1059420.0,0.44035757639661255
SN7,56.0,1059420.0,1.325390357351576
SN7,56.0,1059420.0,-0.3560474819619216
SN7,57.0,1247036.0,3.809778992128309
SN7,57.0,1247036.0,3.420173164672719
SN7,57.0,1247036.0,3.4609663460117783
SN7,57.0,1247036.0,3.6520294370643507
SN7,57.0,1247036.0,3.6794353643196573
SN7,57.0,1247036.0,0.2760634399110812
SN7,57.0,1247036.0,4.4606272128085855
SN7,57.0,1247036.0,2.1329675389383675
SN7,57.0,1247036.0,1.4100189557600533
SN7,57.0,1247036.0,2.686441097997128
SN7,57.0,1247036.0,2.6652048202844894
SN7,57.0,1247036.0,2.430949162883606
SN7,57.0,1247036.0,1.6486930418484638
SN7,57.0,1247036.0,2.4777565628592226
SN7,57.0,1247036.0,0.6670228782694578
SN7,57.0,1247036.0,0.7706637894652801
SN7,57.0,1247036.0,4.141126079706209
SN7,57.0,1247036.0,3.924412105852163
SN7,57.0,1247036.0,2.5906486644053963
SN7,57.0,1247036.0,0.37938196356716425
SN7,57.0,1247036.0,0.4400896104494452
SN7,57.0,1247036.0,1.6114240560529776
SN7,58.0,1296391.0,4.304257030246739
SN7,58.0,1296391.0,3.359131698831656
SN7,58.0,1296391.0,4.2468629997198635
SN7,58.0,1296391.0,2.498965223828051
SN7,58.0,1296391.0,1.016554762967799
SN7,58.0,1296391.0,1.5696041887263334
SN7,58.0,1296391.0,2.0038248008619046
SN7,58.0,1296391.0,3.120632979237583
SN7,58.0,1296391.0,3.135724316688811
SN7,58.0,1296391.0,1.9157066028996341
SN7,58.0,1296391.0,5.062832869335017
SN7,58.0,1296391.0,1.1891077812814108
SN7,58.0,1296391.0,1.1455085745767606
SN7,58.0,1296391.0,1.326140181782546
SN7,58.0,1296391.0,1.4325932746708911
SN7,58.0,1296391.0,2.113470872990943
SN7,58.0,1296391.0,0.8272119518801367
SN7,58.0,1296391.0,1.980915523832266
SN7,58.0,1296391.0,1.6175856198737395
SN7,58.0,1296391.0,1.6038133342777923
SN7,58.0,1296391.0,5.248930711809849
SN7,59.0,848154.0,1.2078642336918584
SN7,59.0,848154.0,0.2810732391260743
SN7,59.0,848154.0,3.081535431055346
SN7,59.0,848154.0,1.5588590887050668
SN7,59.0,848154.0,1.1973274983497868
SN7,59.0,848154.0,3.9561559376750655
SN7,59.0,848154.0,1.7217726922743415
SN7,59.0,848154.0,0.9187936951231398
SN7,59.0,848154.0,1.5746458506398349
SN7,59.0,848154.0,4.106240445663379
SN7,59.0,848154.0,1.7068593587254726
SN7,59.0,848154.0,1.2330125800943184
SN7,59.0,848154.0,-0.31545998677645726
SN7,59.0,848154.0,0.7410466839412378
SN7,59.0,848154.0,0.7876740804523298
SN7,59.0,848154.0,3.3719391469671978
SN7,59.0,848154.0,3.20927454449661
SN7,59.0,848154.0,1.7081850575511777
SN7,59.0,848154.0,1.1818442212532203
SN7,59.0,848154.0,0.313023708550236
SN7,59.0,848154.0,-0.012000663191828586
SN7,59.0,848154.0,1.4425189507848597
SN7,60.0,1100156.0,2.2765405825094835
SN7,60.0,1100156.0,5.045686005234693
SN7,60.0,1100156.0,2.554182003992838
SN7,60.0,1100156.0,2.6378926873773465
SN7,60.0,1100156.0,3.8397860922769005
SN7,60.0,1100156.0,1.4602572465783463
SN7,60.0,1100156.0,1.9041156877282892
SN7,60.0,1100156.0,3.5905335949123
SN7,60.0,1100156.0,0.6216449479915044
SN7,60.0,1100156.0,1.8479747734669725
SN7,60.0,1100156.0,1.9781452412487432
SN7,60.0,1100156.0,1.2393583540577882
SN7,60.0,1100156.0,16.365056380029724
SN7,60.0,1100156.0,1.6525238974802898
SN7,60.0,1100156.0,2.6189180965523757
SN7,60.0,1100156.0,4.5756733948305905
SN7,60.0,1100156.0,2.7961582653660124
SN7,60.0,1100156.0,2.043358332625466
SN7,60.0,1100156.0,1.7246148805416386
SN7,60.0,1100156.0,1.8610553546518893
SN7,60.0,1100156.0,2.767176426935376
SN7,60.0,1100156.0,2.0338300320284017
SN7,61.0,807098.0,0.3154775320620391
SN7,61.0,807098.0,0.5169465405675301
SN7,61.0,807098.0,1.3197165529673565
SN7,61.0,807098.0,-0.3260308060497591
SN7,61.0,807098.0,0.30160362136327457
SN7,61.0,807098.0,3.759383420559681
SN7,61.0,807098.0,1.2325590305605578
SN7,61.0,807098.0,0.9820050460871198
SN7,61.0,807098.0,0.7367462960198412
SN7,61.0,807098.0,1.6761551708946754
SN7,61.0,807098.0,2.595825294578251
SN7,61.0,807098.0,2.4283999953708104
SN7,61.0,807098.0,0.43471041052111686
SN7,61.0,807098.0,1.7077911071800467
SN7,61.0,807098.0,1.626786538999495
SN7,61.0,807098.0,0.9045568037255158
SN7,61.0,807098.0,1.661079261296767
SN7,61.0,807098.0,2.527511495620163
SN7,61.0,807098.0,0.14983390595252563
SN7,61.0,807098.0,0.395206723500822
SN7,61.0,807098.0,1.6905792884781212
SN7,61.0,807098.0,3.2245877648203396
SN7,62.0,873055.0,-0.7384409566980618
SN7,62.0,873055.0,-0.16350700710694083
SN7,62.0,873055.0,-1.2565280896802011
SN7,62.0,873055.0,-0.698171418905679
SN7,62.0,873055.0,0.47371284812789327
SN7,62.0,873055.0,-0.3171454290861536
SN7,62.0,873055.0,-0.6951735955944003
SN7,62.0,873055.0,-0.8657687557245344
SN7,62.0,873055.0,0.0019231557507707643
SN7,62.0,873055.0,0.031129790239452552
SN7,62.0,873055.0,-0.48499720333053686
SN7,62.0,873055.0,-0.8273921787613566
SN7,62.0,873055.0,-0.6690382815510032
SN7,62.0,873055.0,-0.3190382711399573
SN7,62.0,873055.0,-0.7442636856059056
SN7,62.0,873055.0,0.03692127742671942
SN7,62.0,873055.0,0.26374036466184436
SN7,62.0,873055.0,-0.6175530278461387
SN7,62.0,873055.0,-0.5802617888409287
SN7,62.0,873055.0,0.07807289338448158
SN7,62.0,873055.0,0.0027322632118765428
SN7,62.0,873055.0,-0.6111552511423911
SN7,63.0,639452.0,0.18008905170509001
SN7,63.0,639452.0,-0.07293689594692733
SN7,63.0,639452.0,-0.8294878033802408
SN7,63.0,639452.0,-0.32753397945622376
SN7,63.0,639452.0,-0.11406470213252587
SN7,63.0,639452.0,-0.0474398160665342
SN7,63.0,639452.0,0.3001671015990675
SN7,63.0,639452.0,-0.12806671288764315
SN7,63.0,639452.0,-0.11766175363253799
SN7,63.0,639452.0,-0.3518512747732291
SN7,63.0,639452.0,0.00010079324627407672
SN7,63.0,639452.0,-0.6742095231453679
SN7,63.0,639452.0,-0.24108452510803915
SN7,63.0,639452.0,0.06479438075093494
SN7,63.0,639452.0,0.20616974200982374
SN7,63.0,639452.0,-0.19848727735374916
SN7,63.0,639452.0,0.027859633802183252
SN7,63.0,639452.0,-0.45427322693637007
SN7,63.0,639452.0,0.8193387919570826
SN7,63.0,639452.0,1.5008099613156796
SN7,63.0,639452.0,-0.484246813615038
SN7,63.0,639452.0,-0.7796997847079687
SN7,64.0,787805.0,0.2471079065751328
SN7,64.0,787805.0,0.2986180520746915
SN7,64.0,787805.0,-0.8278533088926148
SN7,64.0,787805.0,0.3672111932320179
SN7,64.0,787805.0,-0.8853175508179797
SN7,64.0,787805.0,-0.36365015662643824
SN7,64.0,787805.0,-0.8256524264670158
SN7,64.0,787805.0,-0.4083939553476872
SN7,64.0,787805.0,0.20668066503559412
SN7,64.0,787805.0,0.478235399543491
SN7,64.0,787805.0,-0.25068198078906795
SN7,64.0,787805.0,-0.9395472919200438
SN7,64.0,787805.0,-0.0918543664256541
SN7,64.0,787805.0,0.030936073098553136
SN7,64.0,787805.0,-0.38772738487152536
SN7,64.0,787805.0,0.13089365675562023
SN7,64.0,787805.0,-0.9319356192182453
SN7,64.0,787805.0,-0.9695041162508047
SN7,64.0,787805.0,-0.03899735016217453
SN7,64.0,787805.0,-0.003764742277097396
SN7,64.0,787805.0,0.21273120522225564
SN7,64.0,787805.0,0.35137824440735804
SN7,65.0,693390.0,0.07546197546034919
SN7,65.0,693390.0,-0.0966310705510336
SN7,65.0,693390.0,-0.21171435937735017
SN7,65.0,693390.0,-0.7142872141737365
SN7,65.0,693390.0,-0.4508981806634988
SN7,65.0,693390.0,-0.32667830268928005
SN7,65.0,693390.0,-0.15902130428403366
SN7,65.0,693390.0,-0.05527060675982229
SN7,65.0,693390.0,-0.037736439703669813
SN7,65.0,693390.0,-0.6192725617741933
SN7,65.0,693390.0,-0.21806860170811365
SN7,65.0,693390.0,0.5750825792736275
SN7,65.0,693390.0,0.5138866520234232
SN7,65.0,693390.0,0.2415672460375793
SN7,65.0,693390.0,0.4670518385884866
SN7,65.0,693390.0,0.6905094001071467
SN7,65.0,693390.0,-0.3255203760504226
SN7,65.0,693390.0,-0.6809900286161397
SN7,65.0,693390.0,-0.6368281350032521
SN7,65.0,693390.0,-0.45871035760945755
SN7,65.0,693390.0,0.10857769325107591
SN7,66.0,1064366.0,5.050153424659577
SN7,66.0,1064366.0,2.391941170496909
SN7,66.0,1064366.0,0.8805045182634037
SN7,66.0,1064366.0,6.71456664788815
SN7,66.0,1064366.0,1.6116011134642847
SN7,66.0,1064366.0,2.0740690249316405
SN7,66.0,1064366.0,1.0358666707821922
SN7,66.0,1064366.0,1.3114779950605515
SN7,66.0,1064366.0,1.582362740044115
SN7,66.0,1064366.0,0.8124367551134138
SN7,66.0,1064366.0,1.9348774590945266
SN7,66.0,1064366.0,0.8710814748968612
SN7,66.0,1064366.0,0.049408563832542746
SN7,66.0,1064366.0,0.09857373035539732
SN7,66.0,1064366.0,0.5743918900219428
SN7,66.0,1064366.0,0.21129536363369633
SN7,66.0,1064366.0,0.751565996795636
SN7,66.0,1064366.0,1.245967720928108
SN7,66.0,1064366.0,0.1003518216009058
SN7,66.0,1064366.0,1.5039251958074624
SN7,66.0,1064366.0,1.32691022390181
SN7,66.0,1064366.0,-0.18338846364069827
SN7,67.0,918114.0,0.362887202543648
SN7,67.0,918114.0,0.056580975857865236
SN7,67.0,918114.0,-0.7798504964445404
SN7,67.0,918114.0,1.1875182791934817
SN7,67.0,918114.0,0.6924389893615683
SN7,67.0,918114.0,-0.4435629961055727
SN7,67.0,918114.0,0.7077625302128414
SN7,67.0,918114.0,0.9982077268012775
SN7,67.0,918114.0,0.30798802050873586
SN7,67.0,918114.0,1.62582294610445
SN7,67.0,918114.0,0.08300444981061142
SN7,67.0,918114.0,0.33063854172383406
SN7,67.0,918114.0,0.4059450504565088
SN7,67.0,918114.0,0.3533470526873184
SN7,67.0,918114.0,0.9346154292293106
SN7,67.0,918114.0,-0.6108262266429894
SN7,67.0,918114.0,1.2409652208391977
SN7,67.0,918114.0,0.40692404350357636
SN7,67.0,918114.0,-0.9354492867413936
SN7,67.0,918114.0,2.0370255343471566
SN7,67.0,918114.0,-0.48157965756364035
SN7,67.0,918114.0,2.6932793118156297
SN7,68.0,531053.0,1.0337392818906703
SN7,68.0,531053.0,1.4065439026332334
SN7,68.0,531053.0,0.8484146521472999
SN7,68.0,531053.0,2.3962275499248444
SN7,68.0,531053.0,1.2127642164919334
SN7,68.0,531053.0,1.8001045513745149
SN7,68.0,531053.0,0.3734273228631954
SN7,68.0,531053.0,1.3124813954024348
SN7,68.0,531053.0,2.0157411141135695
SN7,68.0,531053.0,1.384039901247666
SN7,68.0,531053.0,0.6518252264258021
SN7,68.0,531053.0,1.3779239155475502
SN7,68.0,531053.0,0.7323877718121276
SN7,68.0,531053.0,1.8026884733115183
SN7,68.0,531053.0,1.248753339316569
SN7,68.0,531053.0,1.453758436631065
SN7,68.0,531053.0,1.4487507924440832
SN7,68.0,531053.0,1.0829708461443222
SN7,68.0,531053.0,2.186512588001038
SN7,68.0,531053.0,-0.2650553273757698
SN7,68.0,531053.0,0.5018212554740085
SN7,68.0,531053.0,0.38212275735343737
SN7,69.0,372995.0,0.5478569221196283
SN7,69.0,372995.0,-0.20148272417377924
SN7,69.0,372995.0,0.7403826236528157
SN7,69.0,372995.0,2.710594344344174
SN7,69.0,372995.0,3.684861265856018
SN7,69.0,372995.0,1.6195898921011262
SN7,69.0,372995.0,0.27112171460669904
SN7,69.0,372995.0,1.3250722557273211
SN7,69.0,372995.0,0.8745972399772676
SN7,69.0,372995.0,-0.41151418638955956
SN7,69.0,372995.0,0.605694396622876
SN7,69.0,372995.0,0.5769999942317054
SN7,69.0,372995.0,0.10227653960157433
SN7,69.0,372995.0,0.4425369067659168
SN7,69.0,372995.0,1.7554150244725246
SN7,69.0,372995.0,-0.4252013635027813
SN7,69.0,372995.0,-0.544593840293665
SN7,69.0,372995.0,0.7113353347248378
SN7,69.0,372995.0,-0.02965443025076467
SN7,69.0,372995.0,-0.2282238510153011
SN7,69.0,372995.0,-1.3221798864310335
SN7,70.0,1519296.0,-0.38065542861007196
SN7,70.0,1519296.0,-0.26724643493421774
SN7,70.0,1519296.0,-0.6866331795453192
SN7,70.0,1519296.0,-0.7894284430637681
SN7,70.0,1519296.0,-0.6769968583414775
SN7,70.0,1519296.0,-0.19603790172848162
SN7,70.0,1519296.0,-0.3519154966665699
SN7,70.0,1519296.0,-0.032334478399414224
SN7,70.0,1519296.0,-0.08007602961345535
SN7,70.0,1519296.0,-0.1506092018534817
SN7,70.0,1519296.0,0.26144460031724626
SN7,70.0,1519296.0,-0.3880151499616267
SN7,70.0,1519296.0,-0.05524506570680599
SN7,70.0,1519296.0,-0.19063810354275504
SN7,70.0,1519296.0,-0.8021116450862237
SN7,70.0,1519296.0,0.42519909562902347
SN7,71.0,817507.0,-0.33461956980226754
SN7,71.0,817507.0,-0.2980260660757258
SN7,71.0,817507.0,-0.572310768032173
SN7,71.0,817507.0,-0.6493497195583866
SN7,71.0,817507.0,-1.1918878546577227
SN7,71.0,817507.0,-0.3822321058097268
SN7,71.0,817507.0,-1.1513333732933122
SN7,71.0,817507.0,-0.7637608724878246
SN7,71.0,817507.0,0.3520306348599498
SN7,71.0,817507.0,-0.40603747755672986
SN7,71.0,817507.0,0.28017293374166774
SN7,71.0,817507.0,-1.0765545125249751
SN7,71.0,817507.0,-0.5263090889938675
SN7,71.0,817507.0,0.27309962857205045
SN7,71.0,817507.0,-0.6361239515626081
SN7,71.0,817507.0,-0.6075533371829155
SN7,71.0,817507.0,-0.5599235040560262
SN7,71.0,817507.0,-0.6190257041026104
SN7,71.0,817507.0,-0.02885569454957386
SN7,71.0,817507.0,-0.6504421474342788
SN7,71.0,817507.0,-0.8073577941290584
SN7,71.0,817507.0,0.8476189933538214
SN7,72.0,616378.0,-0.4502497059423767
SN7,72.0,616378.0,-0.03465864234808797
SN7,72.0,616378.0,-0.03353641562576143
SN7,72.0,616378.0,-0.44751281992300423
SN7,72.0,616378.0,0.07405642237530968
SN7,72.0,616378.0,0.3061230730678166
SN7,72.0,616378.0,-0.25760965954387693
SN7,72.0,616378.0,0.7504472579972721
SN7,72.0,616378.0,-0.23506983278490862
SN7,72.0,616378.0,-0.2380469325717049
SN7,72.0,616378.0,0.5567968306855571
SN7,72.0,616378.0,-0.3268426873151788
SN7,72.0,616378.0,-0.6813628201658888
SN7,72.0,616378.0,-0.07371000131901065
SN7,72.0,616378.0,0.014582507479106065
SN7,72.0,616378.0,0.49303140277932567
SN7,72.0,616378.0,-0.3791067760321329
SN7,72.0,616378.0,-0.432400117652239
SN7,72.0,616378.0,-0.4593757515795298
SN7,72.0,616378.0,-0.519987591141283
SN7,73.0,575244.0,1.2169893382216663
SN7,73.0,575244.0,-0.4236240670954593
SN7,73.0,575244.0,1.622041877712954
SN7,73.0,575244.0,0.9766644955726119
SN7,73.0,575244.0,-0.1976396366067164
SN7,73.0,575244.0,0.5142584963291701
SN7,73.0,575244.0,1.0039231088282023
SN7,73.0,575244.0,0.00890385490234813
SN7,73.0,575244.0,0.3416524864335023
SN7,73.0,575244.0,-0.7005879895504155
SN7,73.0,575244.0,2.217817729532472
SN7,73.0,575244.0,-0.09377209814806678
SN7,73.0,575244.0,-0.3018558532666323
SN7,73.0,575244.0,-0.448089091860513
SN7,73.0,575244.0,-0.5711029160580763
SN7,73.0,575244.0,-0.9999184540495856
SN7,73.0,575244.0,0.5881425744582113
SN7,73.0,575244.0,-0.538576324770546
SN7,73.0,575244.0,0.5519062263573787
SN7,74.0,614810.0,3.2240396309247883
SN7,74.0,614810.0,1.3704570208736995
SN7,74.0,614810.0,1.2499138130988487
SN7,74.0,614810.0,2.3142447523489063
SN7,74.0,614810.0,1.5835867024456227
SN7,74.0,614810.0,1.9698972472400802
SN7,74.0,614810.0,2.290739902427063
SN7,74.0,614810.0,0.6471630437691025
SN7,74.0,614810.0,1.2428987912551441
SN7,74.0,614810.0,1.1600331007906528
SN7,74.0,614810.0,1.7575766529622645
SN7,74.0,614810.0,0.23056395479277325
SN7,74.0,614810.0,0.9960820288252241
SN7,74.0,614810.0,1.0074127476786046
SN7,74.0,614810.0,0.8558305249549353
SN7,74.0,614810.0,1.2110350507838432
SN7,74.0,614810.0,1.188248340427405
SN7,74.0,614810.0,0.9223613675119079
SN7,74.0,614810.0,0.8575528582689793
SN7,74.0,614810.0,-0.039774188897649145
SN7,74.0,614810.0,0.8933651462528763
SN7,75.0,441429.0,-0.0264142146038511
SN7,75.0,441429.0,0.7543180650271187
SN7,75.0,441429.0,-0.3575732633680057
SN7,75.0,441429.0,0.9612323821939038
SN7,75.0,441429.0,1.0342628892773629
SN7,75.0,441429.0,0.6746072319206492
SN7,75.0,441429.0,-0.04139654723146441
SN7,75.0,441429.0,1.388042150947977
SN7,75.0,441429.0,1.3165182330440102
SN7,75.0,441429.0,1.0576218273506515
SN7,75.0,441429.0,1.5377593974217543
SN7,75.0,441429.0,1.3077774510064322
SN7,75.0,441429.0,0.9729600715540846
SN7,75.0,441429.0,1.8643584890656975
SN7,75.0,441429.0,0.67291848880554
SN7,75.0,441429.0,0.6116172431562092
SN7,75.0,441429.0,0.9271583608248573
SN7,75.0,441429.0,2.093733905891577
SN7,75.0,441429.0,0.17693902512493895
SN7,75.0,441429.0,1.1549271275567972
SN7,75.0,441429.0,0.2526904542797103
SN7,75.0,441429.0,0.772314099203518
SN7,76.0,491775.0,0.6766743442789372
SN7,76.0,491775.0,0.5783847216521114
SN7,76.0,491775.0,0.15028425569906137
SN7,76.0,491775.0,0.14206510517969834
SN7,76.0,491775.0,0.8705121897293997
SN7,76.0,491775.0,0.8517879133820683
SN7,76.0,491775.0,0.7883375351693246
SN7,76.0,491775.0,0.9728368050994327
SN7,76.0,491775.0,0.5241560417036955
SN7,76.0,491775.0,2.4427664879437248
SN7,76.0,491775.0,-0.1385061351999229
SN7,76.0,491775.0,1.2896800143668987
SN7,76.0,491775.0,-0.11449060120892894
SN7,76.0,491775.0,0.8343547588778647
SN7,76.0,491775.0,0.6792111967231903
SN7,76.0,491775.0,0.05976864694496366
SN7,76.0,491775.0,0.935154260395822
SN7,76.0,491775.0,0.4690678616683422
SN7,76.0,491775.0,0.3565001656116717
SN7,76.0,491775.0,1.2413917112609003
SN7,76.0,491775.0,-0.8954589878510141
SN7,76.0,491775.0,0.3058897377927957
SN7,77.0,654611.0,3.5065744751706642
SN7,77.0,654611.0,0.7675863300131185
SN7,77.0,654611.0,1.9364147629497421
SN7,77.0,654611.0,0.285771551885484
SN7,77.0,654611.0,0.3674963521118299
SN7,77.0,654611.0,0.8438785117092773
SN7,77.0,654611.0,-0.4305999902336197
SN7,77.0,654611.0,2.883643558319021
SN7,77.0,654611.0,0.5151249370633755
SN7,77.0,654611.0,1.266787057121973
SN7,77.0,654611.0,-0.3139807873736273
SN7,77.0,654611.0,0.9035985964207967
SN7,77.0,654611.0,0.35471296971216254
SN7,77.0,654611.0,0.34556972878516035
SN7,77.0,654611.0,1.679758103381312
SN7,77.0,654611.0,0.5913172430732362
SN7,77.0,654611.0,3.1671225004454784
SN7,77.0,654611.0,1.3227378733830706
SN7,77.0,654611.0,0.4934452137879197
SN7,77.0,654611.0,0.01560059378049726
SN7,77.0,654611.0,-0.05352325582536645
SN7,77.0,654611.0,0.8103909705325056
SN7,78.0,520703.0,1.4083982810612867
SN7,78.0,520703.0,2.1957307610856422
SN7,78.0,520703.0,2.338537593090269
SN7,78.0,520703.0,1.4997555900504536
SN7,78.0,520703.0,0.7443067206815325
SN7,78.0,520703.0,1.6164705498798937
SN7,78.0,520703.0,0.7425045589373401
SN7,78.0,520703.0,2.2544984446273952
SN7,78.0,520703.0,0.493494459950494
SN7,78.0,520703.0,2.262261565546202
SN7,78.0,520703.0,0.30237804406120977
SN7,78.0,520703.0,1.001164590021071
SN7,78.0,520703.0,1.2164258779814288
SN7,78.0,520703.0,1.0005018466791316
SN7,78.0,520703.0,0.9054978797122462
SN7,78.0,520703.0,1.1734186902470234
SN7,78.0,520703.0,3.1730842689192986
SN7,78.0,520703.0,1.022719774338442
SN7,78.0,520703.0,1.2859282391945979
